transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,z_trace_involved_amt,z_contract_block_involved,z_contract_tx_count,z_contract_main_active_days,z_sender_block_involved,z_sender_tx_count,z_sender_main_active_days,z_contract_interact,z_sender_tx_count_call_contract,z_sender_days_call_contract,z_trace_amt,z_distinct_sender_in_contract,z_contract_lifetime_days,z_contract_lifetime_block,z_distinct_contract_sender_called,z_sender_lifetime_days,z_sender_lifetime_block,z_contract_involved_amt,z_max_breadth,z_depth,z_distinct_was_called_in_sample,z_distinct_sender_call_in_sample,z_gas,z_gas_price,z_receipt_cumulative_gas_used,z_receipt_gas_used,z_value,z_nonce,involved_trace_ratio,contract_active_day_ratio,tx_count_per_distinct_caller,contract_block_ratio,sender_active_day_ratio,sender_tx_count_per_contract,sender_block_ratio,tx_sender_call_contract,sender_call_contract_tx_ratio,sender_tx_count_call_contract_per_days,sender_call_contract_day_ratio,is_sus
0xb4a359f00be058442986815d4246e0590f2edeb9b2958b8b5261836bcf17bfce,3,0x40c839b831c90173dc7fbce49a25274a4688ddd9,0x8922c1147e141c055fddfc0ed5a119f3378c8ef8,2021-12-16 17:52:17.000000 UTC,17,17,1.0,7,3473,3862,0.8992749870533402,293,1,0xb4a359f00be058442986815d4246e0590f2edeb9b2958b8b5261836bcf17bfce,9,5,648,4,10,68568,443,455,2934976,46,17,12,5,5,2077300,153236073012,1468338,1356644,0.0,3782,2.0,-0.15772035437842985,-0.6880769957746563,-0.6449279359691366,-1.0255469468485552,-0.3675476221884254,-0.3342202081769383,0.27212537389656344,-0.8207823262211247,-0.15331411862596825,-0.1901605276337361,0.6421806513432033,-0.4230244498857568,-0.7328492092676715,-0.7240456383354497,0.38583824754981144,0.16340613028562384,0.17792133525656126,0.3931721342720711,0.24883854586271834,0.5247374735740182,0.8839813219674194,0.2594043039407071,0.9175722037195179,2.2333001383559843,-1.5418691083549223,0.47374103592839006,-0.0,-0.3380735262259189,0.004629629629629629,0.6363636363636364,4.25,0.000247925447359594,0.6425438596491229,8.717832957110609,0.0011833142133652155,0.002330398757120663,0.5294117647058824,1.8,0.7142857142857143,0
0xbaf561b20b56b44986f37fdb0d42c09176cb5c6005fefc54caecc4f263970005,3,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,0xd74126a40baa09859bdae646cb22c407cd07f656,2022-04-09 07:26:39.000000 UTC,97,97,1.0,19,14808,14809,0.9999324734958471,289,39,0xbaf561b20b56b44986f37fdb0d42c09176cb5c6005fefc54caecc4f263970005,45,12,536,15,24,149963,344,293,1880765,52,17,12,4,5,1308990,34955328949,10565198,1281954,0.0,14751,2.0,-0.15772035437842985,-0.21924946227631212,-0.21938461602189469,-0.6473229475094224,1.6117314826905613,1.5631885946548165,0.24550692647762434,-0.23441932964546758,1.0638018291069018,0.8321177612928685,0.31836948029554024,-0.254074521510389,-0.5959983202770652,-0.601006634040059,0.016203728716297293,-0.4061757930852425,-0.41403861449911916,0.6571477457204596,0.24883854586271834,0.5247374735740182,0.22124560832933154,0.2594043039407071,0.17455140092576887,-0.5476964927829937,-0.3856213788428492,0.37170042375614387,-0.0,1.5673515561619251,0.005597014925373134,0.76,6.466666666666667,0.0006468219039236083,0.9829931972789115,43.049418604651166,0.0078733877579667,0.0030386926868796,0.4639175257731959,3.75,0.631578947368421,0
0xc96151b7ca93ba3bf64bd153d6c1058a99c5d2d641ccc6b4480997aed6b66e0d,3,0x872c67dd383db7b7e9bc1800546f1ae715a0bc0c,0xe097783483d1b7527152ef8b150b99b9b2700c8d,2022-02-24 17:37:31.000000 UTC,24,24,1.0,15,68,80,0.85,19,3,0xc96151b7ca93ba3bf64bd153d6c1058a99c5d2d641ccc6b4480997aed6b66e0d,1,1,455,11,25,160781,25,133,853455,32,12,12,5,5,1059841,71256639934,12633166,1036696,0.0,77,2.0,-0.15772035437842985,-0.6470545865935512,-0.6076928954737528,-0.7733976139558,-0.9621171283298413,-0.9897422774479439,-1.5512382743007633,-0.7899211158750374,-0.42378432923327275,-0.7743195498775102,0.08418461551999822,-0.31551085910143184,-0.5862232567777362,-0.5846538365897546,-1.1748408319694705,-0.9687258408589376,-0.9908931303251807,-0.22277095910750222,-0.3073097234185766,0.5247374735740182,0.8839813219674194,0.2594043039407071,-0.06639677102989976,0.30581372441214183,-0.12277427503960033,0.03663178725673619,-0.0,-0.9816691074317683,0.006593406593406593,0.5769230769230769,2.1818181818181817,0.00014927044072097622,0.1417910447761194,3.2,7.967604656830581e-05,0.0125,0.041666666666666664,1.0,0.06666666666666667,0
0x50594fa1f9369e87a790e0e5f823f123d6dc1fe1c45ad9856ad80fd5ff3a1be9,3,0x69bab6810fa99475854bca0a3dd72ae6a0728ece,0x8d68d8301fe02654791e6ef5e9ec240865bb79cd,2022-04-30 07:40:43.000000 UTC,266,268,0.9925373134328358,39,6787,7397,0.9175341354603217,461,55,0x50594fa1f9369e87a790e0e5f823f123d6dc1fe1c45ad9856ad80fd5ff3a1be9,52,19,770,44,44,277284,654,548,3535605,65,22,12,4,5,1711665,37991313169,25730922,1678336,0.0,7309,2.0,-0.15772035437842985,0.7711487022389399,0.6902142303653348,-0.016949615277534188,0.21113177380354295,0.27849013420090524,1.3901001654920047,0.012470353123230131,1.3004632633882933,1.8543960502194732,0.9949035340915506,0.1913389260246715,-0.4004970502904849,-0.4085445778216989,1.173645151326291,0.4903883455540841,0.5151861832441127,1.229094903858635,0.8049868151440133,0.5247374735740182,0.22124560832933154,0.2594043039407071,0.56397220992861,-0.4763149508854042,1.542003531445619,0.9132329171830993,-0.0,0.2746016734807021,0.003896103896103896,0.8666666666666667,6.090909090909091,0.0009593018013956759,0.8397085610200364,11.31039755351682,0.0019196143461686624,0.007029876977152899,0.19402985074626866,2.736842105263158,0.48717948717948717,0
0x992f77ca29e809d319d772bb283c809f3c1e3adfb696652e37a121c855c63b66,2,0x692fd9d0c2a00e66bf809fdc6dcea5107f5c9f86,0xca11bde05977b3631167028862be2a173976ca11,2022-03-13 21:33:35.000000 UTC,33,34,0.9705882352941176,4,112,118,0.9491525423728814,31,2,0x992f77ca29e809d319d772bb283c809f3c1e3adfb696652e37a121c855c63b66,1,1,203,32,3,19000,35,194,1247727,20,20,7,1,1,706418,36376709546,3465127,664181,0.0,111,2.0,-0.517757852994018,-0.5943114890749874,-0.5544999804803477,-1.1201029466833385,-0.9544339981476909,-0.983155857925919,-1.471382932043946,-0.8053517210480811,-0.42378432923327275,-0.7743195498775102,-0.6443905193372437,0.007029913251543025,-0.8012746537629747,-0.7989740413689765,-1.1375040118852773,-0.7542536351452164,-0.7695017453841474,-0.7507221820042793,0.5825275074314953,-1.585689060484306,-1.766961532584932,-2.9654905168808514,-0.4081867271488819,-0.5142772352095218,-1.2880691435797489,-0.47229388744328116,-0.0,-0.9757629671453988,0.009852216748768473,1.0,1.0625,0.0017367506973317193,0.15897435897435896,3.3714285714285714,8.976315350781581e-05,0.00847457627118644,0.029411764705882353,1.0,0.25,0
0xe520bca28047e9121af8fa0432f41e9763eefa7708fcdf9facfb9665d7d5e590,3,0x40c839b831c90173dc7fbce49a25274a4688ddd9,0x0f0d710911fb37038b3ad88fc43ddad4edbe16a5,2022-04-19 21:13:15.000000 UTC,23,23,1.0,15,4355,4833,0.9010966273536106,389,12,0xe520bca28047e9121af8fa0432f41e9763eefa7708fcdf9facfb9665d7d5e590,9,5,1255,9,52,335053,562,579,3735284,88,38,12,5,5,2655618,50597464200,16253339,2607539,0.0,4711,2.0,-0.15772035437842985,-0.6529149307622805,-0.6130121869730933,-0.7733976139558,-0.21353578535531859,-0.1659198567062492,0.9109681119511013,-0.651045669317645,-0.15331411862596825,-0.1901605276337361,2.3971215515747346,-0.34622902789695326,-0.3222965422958527,-0.32121930920396535,0.8301464065517123,0.5993824173102376,0.6273098196008425,2.2410014144107913,2.584661276844157,0.5247374735740182,0.8839813219674194,0.2594043039407071,1.4768546608397888,-0.17992128320465856,0.33736436749099924,2.1826992841972603,-0.0,-0.17669692840129433,0.002390438247011952,0.2830188679245283,2.5555555555555554,6.864565114877005e-05,0.6706896551724137,8.599644128113878,0.001165908357729062,0.00186219739292365,0.391304347826087,1.8,0.3333333333333333,0
0x937a07b5b866b7d64534c12ff7743d0a6855c29de99d1c69a480387414639058,6,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-03-28 23:03:02.000000 UTC,101,101,1.0,47,13705,13706,0.999927039252882,277,101,0x937a07b5b866b7d64534c12ff7743d0a6855c29de99d1c69a480387414639058,14,4,282,18,103,670763,323,281,1808118,31,9,12,5,5,730217,59089079696,20743534,712223,0.0,13656,2.0,0.9223921414683345,-0.1958080856013949,-0.1981074500245326,0.2351997176152211,1.4191293783516532,1.3720091016865672,0.1656515842208071,0.722278191083236,0.01572976300359704,-0.3362002831946796,-0.41598799690183846,-0.20799726831710688,0.17623169616992726,0.18624950499844972,-0.06220359346050874,-0.4483670466682696,-0.4548313158368029,-0.26676689434890033,-0.6409986849873536,0.5247374735740182,0.8839813219674194,0.2594043039407071,-0.3851710797074996,0.019732128467535335,0.9080863280154509,-0.4066594639598289,-0.0,1.3771390969391437,0.02127659574468085,0.4519230769230769,5.611111111111111,0.0001505745687007651,0.9822695035460993,42.43343653250774,0.007579700229907434,0.0010214504596527069,0.13861386138613863,3.5,0.0851063829787234,0
0xcae1b10b045e8febd9927b90fd8ccc9434edbf589673d665f780a5021e5c20ae,2,0x692fd9d0c2a00e66bf809fdc6dcea5107f5c9f86,0xca11bde05977b3631167028862be2a173976ca11,2022-03-20 11:50:30.000000 UTC,107,109,0.981651376146789,11,114,120,0.95,32,6,0xcae1b10b045e8febd9927b90fd8ccc9434edbf589673d665f780a5021e5c20ae,2,2,247,78,10,61370,35,201,1290097,22,24,7,1,1,826285,14050324500,12435457,780332,0.0,113,2.0,-0.517757852994018,-0.16064602058901908,-0.1555531180298084,-0.8994722804021776,-0.9540847649575931,-0.982809204266865,-1.4647283201892114,-0.7436293003559066,-0.3899755529073597,-0.6282797943165667,-0.5171789878542332,0.7135477955485356,-0.7328492092676715,-0.7349263405028829,-1.1375040118852773,-0.7296420705551172,-0.7457101675395336,-0.6627303115214832,1.0274461228565313,-1.585689060484306,-1.766961532584932,-2.9654905168808514,-0.2922651921324454,-1.0392113831158523,-0.14790388925308745,-0.3136097376987562,-0.0,-0.9754155471285536,0.008097165991902834,1.0,1.3974358974358974,0.00174349448436558,0.15841584158415842,3.4285714285714284,8.836537999438802e-05,0.016666666666666666,0.01834862385321101,1.0,0.18181818181818182,0
0x2d7b0a4ed322c34a601ac329f3eb991f58fec52c4e9f91cb568e4bc1c3d54e2f,3,0x167539702b5501aadd9b0b85e53532fd57cc71a9,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-03-31 11:33:47.000000 UTC,110,110,1.0,50,5415,5518,0.9813338166002175,465,110,0x2d7b0a4ed322c34a601ac329f3eb991f58fec52c4e9f91cb568e4bc1c3d54e2f,1,1,61,19,106,686935,845,580,3744640,10,6,10,2,4,275630,39536677662,2957359,264729,5e+19,5457,2.0,-0.15772035437842985,-0.1430649880828312,-0.15023382653046788,0.3297557174500043,-0.02844219460351215,-0.04719097848027384,1.4167186129109437,0.8611536376406285,-0.42378432923327275,-0.7743195498775102,-1.0549368254869593,-0.19263818391934617,0.20555688666791433,0.2106955616046916,1.886778414934384,0.6028983551088232,0.6325633952986053,-1.1906815344182604,-0.9746876465561305,-0.3194331400493114,-1.1042258189468441,-0.5468194012646824,-0.8247951867471085,-0.4399806051475576,-1.3526085117923945,-1.0180205792819221,0.0,-0.04710926211801131,0.04918032786885246,0.4672897196261682,5.7894736842105265,0.00016013136594966634,0.8003442340791739,6.530177514792899,0.0014460665254693308,0.0001812250815512867,0.00909090909090909,1.0,0.02,0
0x11699142affdfce59b7617dd075680508c511ce5741fe12e48adb20879784298,8,0x872c67dd383db7b7e9bc1800546f1ae715a0bc0c,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-02-23 04:17:13.000000 UTC,50,50,1.0,27,66,78,0.8461538461538461,18,50,0x11699142affdfce59b7617dd075680508c511ce5741fe12e48adb20879784298,2,1,305,10,70,453391,24,132,843430,28,10,12,4,5,713860,78084696352,3725545,696122,0.0,75,2.0,1.6424671386995107,-0.49468563820658934,-0.46939131649089927,-0.3951736146166671,-0.962466361519939,-0.9900889311069978,-1.5578928861554981,-0.0646826727419879,-0.3899755529073597,-0.7743195498775102,-0.3494910599902648,-0.3308699434991926,-0.14634539930793036,-0.14233621208119454,-1.1785745139778898,-0.9722417786575231,-0.9965223625152267,-0.3987547000730946,-0.5297690311310946,0.5247374735740182,0.22124560832933154,0.2594043039407071,-0.4009896832286009,0.46635381947250815,-1.2549689616242088,-0.42865646351245085,-0.0,-0.9820165274486136,0.02622950819672131,0.38028169014084506,5.0,0.00011027984613755867,0.13533834586466165,3.25,7.825180720177465e-05,0.02564102564102564,0.04,2.0,0.037037037037037035,0
0xac8a62b0e5cb9648ce76c0f0579fc9f596ebe8adec5af62119bfd35cc035e85e,8,0x0672eb6703a55f37fcfb346ee9d057d55619b6ed,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-04-29 12:28:33.000000 UTC,226,226,1.0,75,5,5,1.0,2,226,0xac8a62b0e5cb9648ce76c0f0579fc9f596ebe8adec5af62119bfd35cc035e85e,1,1,182,31,135,872427,4,0,14,20,7,11,4,5,542328,38515270541,18808823,527270,0.0,3,2.0,1.6424671386995107,0.5367349354897679,0.4668039873930328,1.1177223827398646,-0.9731179738179204,-1.0027417896624666,-1.6643666758312543,2.651103837713687,-0.42378432923327275,-0.7743195498775102,-0.7051051139086805,-0.008329171146217684,0.48903372814845586,0.4910905611103196,-1.2532481541462765,-1.4363455680708217,-1.4701168260364166,-0.7507221820042793,-0.8634579926998716,0.10265216676235345,0.22124560832933154,0.2594043039407071,-0.5668756463747494,-0.46399575473952676,0.6621767283280826,-0.6593401085319731,-0.0,-0.994523648055043,0.04395604395604396,0.5514705882352942,7.290322580645161,0.0002590471649236384,2.0,1.25,0.3333333333333333,0.2,0.004424778761061947,1.0,0.013333333333333334,0
0x456c16dc018dcce02a6d3d84e835a61a4d3f93205d43314b38c5997005bd2c84,3,0xd409cea9dd8db30504168063953ce1fa20748cab,0xe097783483d1b7527152ef8b150b99b9b2700c8d,2022-03-28 12:45:28.000000 UTC,49,51,0.9607843137254902,33,834,883,0.9445073612684032,120,16,0x456c16dc018dcce02a6d3d84e835a61a4d3f93205d43314b38c5997005bd2c84,4,3,642,18,57,365331,143,317,2033562,57,19,12,6,5,1494063,35903973785,16562033,1464134,0.0,873,2.0,-0.15772035437842985,-0.5005459823753187,-0.46407202499155875,-0.20606161494710065,-0.8283608165224039,-0.8505608333377859,-0.8791224769725516,-0.5893232486254705,-0.32235800025553357,-0.4822400387556231,0.6248336243227928,-0.20799726831710688,-0.2734212247992076,-0.2754502205368994,-0.734266354975989,-0.3217932859191882,-0.32824013161208926,0.8771274219274502,0.4712978535752363,0.5247374735740182,1.546717035605507,0.2594043039407071,0.3535326572356536,-0.5253921175952776,0.37660062446472425,0.620592627873694,-0.0,-0.8433959407273537,0.004672897196261682,0.5689655172413793,2.8333333333333335,0.00013412457709699671,0.37735849056603776,6.174825174825175,0.00041011761130587055,0.004530011325028313,0.0784313725490196,1.3333333333333333,0.09090909090909091,0
0xb670a1392b768efe96a0f5df8b752183f973984af6553f9cc08e6231d8caa9c5,6,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,0x26267e41ceca7c8e0f143554af707336f27fa051,2022-03-28 01:38:34.000000 UTC,93,93,1.0,47,13626,13627,0.9999266162765099,277,93,0xb670a1392b768efe96a0f5df8b752183f973984af6553f9cc08e6231d8caa9c5,8,4,282,18,103,665025,322,281,1802380,31,9,12,5,5,735008,29823932587,25062746,716939,0.0,13578,2.0,0.9223921414683345,-0.24269083895122934,-0.24066178201925678,0.2351997176152211,1.4053346673427922,1.3583162821539365,0.1656515842208071,0.5988333496988871,-0.18712289495188134,-0.3362002831946796,-0.41598799690183846,-0.20799726831710688,0.17623169616992726,0.17757578048653927,-0.06593727546892808,-0.4483670466682696,-0.458053314271365,-0.26676689434890033,-0.6409986849873536,0.5247374735740182,0.8839813219674194,0.2594043039407071,-0.38053777717833187,-0.6683450066962978,1.4570756571115675,-0.4002165194290441,-0.0,1.3635897162821784,0.02127659574468085,0.4519230769230769,5.166666666666667,0.0001398441564690704,0.9822695035460993,42.31987577639752,0.007559999800264206,0.0005870697879210391,0.08602150537634409,2.0,0.0851063829787234,0
