transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,lb_block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0xd9501805d3a11a1c75102d913cfd3a58118470211b4155f4f0f29b97ce517285,1,0x138f66b1f3830ad6485a5ba9c85d22c582278d76,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2021-11-10 10:33:15.000000 UTC,600000,79000000000,24110455,159395,0,1426,2,617,2020-11-10T00:00:00,205,225,0.91111111111111109,33,1300,1448,0.89779005524861877,161,174,0xd9501805d3a11a1c75102d913cfd3a58118470211b4155f4f0f29b97ce517285,2,2,21,111,47,297209,366,224,1438381,7,12,2,1,4
0x9fbb0c5f53ea3cd8a36fcf5b80df52fa334ac35a155afcbc2fadb748d0e1e479,1,0xdaab9dd5ffad2585b18fecd40e14d051cfc04363,0x02935e8f0db2b1b123d0a858e1a4d90f42a36724,2021-10-31 20:53:38.000000 UTC,562391,139008532831,14790892,522591,0,171,2,681,2020-10-31T00:00:00,215,225,0.9555555555555556,29,170,177,0.96045197740113,27,126,0x9fbb0c5f53ea3cd8a36fcf5b80df52fa334ac35a155afcbc2fadb748d0e1e479,1,1,29,151,28,178408,57,200,1291909,9,12,3,2,4
0x9904067b56f893186ab3015935507e953b064eca9f98cc2782c5e0a227531de1,1,0xcba7f4f44473e32dd01cd863622b2b8797681955,0x02935e8f0db2b1b123d0a858e1a4d90f42a36724,2021-10-22 00:54:50.000000 UTC,562391,85634091955,12669055,522591,0,713,2,781,2020-10-22T00:00:00,132,137,0.96350364963503654,20,546,572,0.95454545454545459,97,92,0x9904067b56f893186ab3015935507e953b064eca9f98cc2782c5e0a227531de1,1,1,29,96,19,115770,115,362,2338588,9,12,3,2,4
0x092056b6ff3c91918af0f9b6906d46c421037b36ad2472b90bfd7a43a79ff28d,1,0x1aa1eae4b46d7b8ebc185e0334a44faef4b772ab,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2021-10-24 22:59:35.000000 UTC,600000,68630442709,13114982,329502,0,249,2,725,2020-10-24T00:00:00,129,149,0.86577181208053688,20,264,276,0.95652173913043481,74,98,0x092056b6ff3c91918af0f9b6906d46c421037b36ad2472b90bfd7a43a79ff28d,2,1,42,76,30,192176,79,336,2178149,11,12,4,1,4
0x231388f367923dbf0480757ff1ac74e27ae8e107f69639b31663c28aa2ea53ba,1,0xedea10988b39131f4381917698d72f6a724b9300,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2021-12-24 03:50:49.000000 UTC,388132,53486512979,29587562,324685,0,196,2,373,2020-12-24T00:00:00,348,371,0.93800539083557954,66,234,235,0.99574468085106382,66,320,0x231388f367923dbf0480757ff1ac74e27ae8e107f69639b31663c28aa2ea53ba,1,1,40,189,91,574759,61,242,1549578,11,12,4,1,4
0xc493a444e899f8bdba6c337aee3cdb1c6994230b13ef4706f155e7dd72d9f32b,1,0x0887bf200f20354b648d66e99b08e9169ad7f758,0x02935e8f0db2b1b123d0a858e1a4d90f42a36724,2021-10-13 10:40:40.000000 UTC,562312,85613332748,23128675,522512,0,94,2,843,2020-10-13T00:00:00,83,86,0.96511627906976749,11,101,104,0.97115384615384615,45,60,0xc493a444e899f8bdba6c337aee3cdb1c6994230b13ef4706f155e7dd72d9f32b,1,1,29,63,10,60919,42,229,1477460,9,12,3,2,4
0x076ee446bb5770a432a011db252cd13da64f85bb7c2e4658f322d83cf456d2bd,1,0x104f096915df47ec6edde236b6d6f69e9ed6dae6,0x02935e8f0db2b1b123d0a858e1a4d90f42a36724,2021-10-14 06:09:22.000000 UTC,562391,74763798878,17322694,517791,0,38,2,838,2020-10-14T00:00:00,88,91,0.967032967032967,12,49,54,0.90740740740740744,19,65,0x076ee446bb5770a432a011db252cd13da64f85bb7c2e4658f322d83cf456d2bd,1,1,29,67,11,66045,17,268,1731739,9,12,3,2,4
0x9aea7b476b38e80982be29e48e4b954b97c068ed48a03fcbf1401addbc1764ce,1,0x38e694131779b7cf066b1771715c0b112db79f9f,0x86eaf259dbfa7a0013e52b503b010dff81a4cfa1,2021-10-03 00:24:11.000000 UTC,561603,53939920541,1548465,520365,0,265,,943,2020-10-03T00:00:00,497,512,0.970703125,10,266,275,0.96727272727272728,88,53,0x9aea7b476b38e80982be29e48e4b954b97c068ed48a03fcbf1401addbc1764ce,1,1,29,426,9,51805,84,365,2357067,9,12,3,2,4
0x36a90b1966388beb427b3f742d66524d3e06ff9720f7aaf979bc6a8aa6c8d94a,1,0x32298693138e416ce998ab6a805ec9031815bdfa,0x86eaf259dbfa7a0013e52b503b010dff81a4cfa1,2021-10-02 15:16:15.000000 UTC,561536,51547082875,27753092,520298,0,107,2,950,2020-10-02T00:00:00,491,506,0.97035573122529639,9,116,124,0.93548387096774188,40,47,0x36a90b1966388beb427b3f742d66524d3e06ff9720f7aaf979bc6a8aa6c8d94a,1,1,29,420,8,49318,43,232,1498908,9,12,3,2,4
0xe42110342764dc6ca144c641559ca52f5237c7e91a696c5270b7ddb6cbc02437,1,0xff80adc3eb2b549e9edf4b7109efe7487c805f85,0x02935e8f0db2b1b123d0a858e1a4d90f42a36724,2021-11-15 11:42:42.000000 UTC,562391,95563806834,13436196,522591,0,1103,2,600,2020-11-15T00:00:00,279,292,0.95547945205479456,43,966,968,0.99793388429752061,215,152,0xe42110342764dc6ca144c641559ca52f5237c7e91a696c5270b7ddb6cbc02437,1,1,29,192,43,271515,94,353,2278510,9,12,3,2,4
0xfdd41d9119d0f89dc2d7fa6da5c47b921f375e7c50306c0d9085eb5b1d26d11e,1,0x4eaf985fbcf28fb74c35b92a380e954276235e43,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-03-23 01:31:07.000000 UTC,152081,22901238136,5351054,142295,0,1948,2,97,2021-03-23T00:00:00,491,519,0.94605009633911363,121,1229,1280,0.96015625,252,468,0xfdd41d9119d0f89dc2d7fa6da5c47b921f375e7c50306c0d9085eb5b1d26d11e,3,3,21,250,180,1148847,204,365,2342572,7,12,2,1,4
0x1ec775935d5abdd2e708cc69b25b8eeeaa76234adda8429a98e586e7436d9898,1,0x9eb52c04e420e40846f73d09bd47ab5e25821445,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2021-12-24 02:26:44.000000 UTC,15000000,76158921008,20036189,9285313,0,120,2,375,2020-12-24T00:00:00,346,369,0.93766937669376693,66,97,129,0.751937984496124,20,318,0x1ec775935d5abdd2e708cc69b25b8eeeaa76234adda8429a98e586e7436d9898,8,3,24,187,91,574350,21,82,516703,9,12,2,1,6
0xc81a728769d953be8c75b756ee0f2c43d2e6231ede7d1c514e7caea9c41be17e,1,0xb86ec3c60485027039bd467530eacd2e0f38c3aa,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-03-01 04:02:00.000000 UTC,152081,91361478803,302049,147095,0,267,2,185,2021-03-01T00:00:00,459,482,0.9522821576763485,109,218,281,0.77580071174377219,55,431,0xc81a728769d953be8c75b756ee0f2c43d2e6231ede7d1c514e7caea9c41be17e,2,1,21,239,158,1008027,50,293,1877076,7,12,2,1,4
0xc73c3bb4cbcb1ac0468200d58521d44fbf0c38a44f78f85e9b255249efe470ac,1,0x27c62516c788da1a3c870c6a490344ae9c4cd9f3,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2022-01-21 01:33:56.000000 UTC,169181,167651701041,18570109,159395,0,86,2,250,2021-01-21T00:00:00,431,454,0.9493392070484582,88,92,94,0.97872340425531912,48,403,0xc73c3bb4cbcb1ac0468200d58521d44fbf0c38a44f78f85e9b255249efe470ac,1,1,21,223,119,755212,30,250,1602068,7,12,2,1,4
0x94de31d8b7ddf503adc0b223615b3b804ddabac24ec9f6da65cc9911a7ca2ad4,1,0x35253058f3006f73e3d11476d7979a599cfa02d2,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2021-12-25 19:32:51.000000 UTC,388132,69190597179,24507619,324685,0,433,2,340,2020-12-25T00:00:00,372,395,0.9417721518987342,67,456,478,0.95397489539748959,98,344,0x94de31d8b7ddf503adc0b223615b3b804ddabac24ec9f6da65cc9911a7ca2ad4,1,1,40,201,92,585471,103,308,1980343,11,12,4,1,4
0xeb3575b5884b5e33c7f2939e1aa51f923d6269e85ae748604644649f6b870f63,1,0x2993a8b8285c71948f192cfc9aff2825540d2732,0x2320a28f52334d62622cc2eafa15de55f9987ed9,2021-10-19 22:26:33.000000 UTC,1000000,61656732878,21683368,442921,0,745,2,796,2020-10-19T00:00:00,86,106,0.81132075471698117,17,715,778,0.91902313624678666,142,53,0xeb3575b5884b5e33c7f2939e1aa51f923d6269e85ae748604644649f6b870f63,23,1,23,43,25,160076,58,358,2316600,9,12,2,1,6
