transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,lb_block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x89df71c4f795e9fa97e06c9785ea377101e0c9fecd2fab4209a2de38dfcce420,1,0x00000a600e64c26be24f64169c89f21c1f530000,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-24 05:12:25.000000 UTC,3176172,62276545179,2016098,2016098,0,40,2,195,2020-08-24T00:00:00,80,98,0.81632653061224492,18,42,42,1.0,17,6,0x89df71c4f795e9fa97e06c9785ea377101e0c9fecd2fab4209a2de38dfcce420,23,9,304,8,18,116000,10,35,224551,90,24,10,2,8
0xa0c9ed91c64465a4a2aa73e2e87b9ffd3f5dedfaaea5e4e62cbce1c558de0359,2,0x157595f04c0da495d72ceb84390f444d469c3216,0xd06527d5e56a3495252a528c4987003b712860ee,2021-08-15 00:23:49.000000 UTC,444087,24937264150,23301215,291135,0,194,,472,2020-08-15T00:00:00,19619,19991,0.98139162623180431,366,203,204,0.99509803921568629,71,176,0xa0c9ed91c64465a4a2aa73e2e87b9ffd3f5dedfaaea5e4e62cbce1c558de0359,7,4,29,3271,365,2364494,46,171,1103249,15,5,5,2,3
0x81a261ae4810ca15b0cf0966901434efa898c386543b0b517d29610764f89f1c,1,0x7e1ea6b5c8cebb536f3b74eaeaa6bc9e821d4b44,0xd06527d5e56a3495252a528c4987003b712860ee,2021-08-08 18:52:10.000000 UTC,251154,66000000000,1361940,120732,4000000000000000000,97,,677,2020-08-08T00:00:00,19699,20072,0.98141689916301311,366,88,103,0.85436893203883491,13,98,0x81a261ae4810ca15b0cf0966901434efa898c386543b0b517d29610764f89f1c,1,1,6,3280,365,2369754,20,44,281201,5,2,2,1,2
0x0da41228ec6800b4ef3e2be1f8958cda788d2c28fe0c66e18512dab78998a312,1,0xf662eba33a8630b51a3d955213dd7a58c2a687a9,0x11111112542d85b3ef69ae05771c2dccff4faa26,2021-08-22 04:16:55.000000 UTC,679846,41000000000,1563527,525870,0,474,,260,2020-08-22T00:00:00,543286,944500,0.57521016410799364,162,495,506,0.97826086956521741,120,9,0x0da41228ec6800b4ef3e2be1f8958cda788d2c28fe0c66e18512dab78998a312,58,30,66,144428,161,1034046,58,240,1553169,26,9,7,1,3
0x26caea01945b97ded5b4a60742604a97fd28cb54d3a633c8fad0619ae8114106,9,0x8bf84ecaff833f8eb65b81970503453a05b79231,0x3a3051221174a2420a18504ff39ae9fbb08ae024,2021-08-30 01:35:24.000000 UTC,3000000,86969611692,5837608,1701121,0,2,2,76,2020-08-30T00:00:00,2,2,1.0,1,3,3,1.0,1,2,0x26caea01945b97ded5b4a60742604a97fd28cb54d3a633c8fad0619ae8114106,2,1,127,1,0,28,1,0,56,20,8,12,6,7
0xcaa3ba523182d1a8e1cb92198b2c8050396052a29aa35c6bb9e31ef3d26b90db,1,0xe5350e927b904fdb4d2af55c566e269bb3df1941,0x228619cca194fbe3ebeb2f835ec1ea5080dafbb2,2021-08-28 18:31:39.000000 UTC,1361900,64603634583,7412671,661173,0,7236,2,97,2020-08-28T00:00:00,1020,1024,0.99609375,184,6373,7286,0.87469118858083994,305,12,0xcaa3ba523182d1a8e1cb92198b2c8050396052a29aa35c6bb9e31ef3d26b90db,4,4,76,306,204,1316301,558,345,2238487,30,14,7,3,5
0xdd8ec5536697ab179d64ac08707b698f3d100eb666ce9bf602bb502ddee8ee3c,1,0x847c944f5b9b38f0c5331580cea67a7f1ec17388,0xd06527d5e56a3495252a528c4987003b712860ee,2021-08-24 14:06:43.000000 UTC,251154,94842201313,3825965,120732,50000000000000000000,256,2,186,2020-08-24T00:00:00,18563,18913,0.981494210331518,366,259,273,0.94871794871794868,73,302,0xdd8ec5536697ab179d64ac08707b698f3d100eb666ce9bf602bb502ddee8ee3c,1,1,6,3211,365,2368680,70,169,1093697,5,2,2,1,2
0x7999e950cf414fbe1db54ace448cb84bf5ee4a4139cca21ce8420524e336e8b8,1,0xe84eabf195ed3544641b316d45af4781881c72bd,0x8b3ff1ed4f36c2c2be675afb13cc3aa5d73685a5,2021-08-07 11:27:17.000000 UTC,676056,50000000000,2985776,328409,0,7542,,728,2020-08-07T00:00:00,264,264,1.0,119,2940,3018,0.974155069582505,303,7,0x7999e950cf414fbe1db54ace448cb84bf5ee4a4139cca21ce8420524e336e8b8,36,14,36,62,285,1844742,47,365,2367796,17,6,6,4,5
0x9eb8ef5d3d0f4b9cd2157c8372229555f7f2a23432da2134d50d8c89e01f93dd,1,0xc0a7aba6031d05b1f28c101ffdb1396021a765d6,0xc7fd8dcee4697ceef5a2fd4608a7bd6a94c77480,2021-08-08 16:50:13.000000 UTC,1792234,50600000000,26596208,877778,0,916,,678,2020-08-08T00:00:00,5474,5561,0.98435533177486068,332,809,818,0.988997555012225,152,4,0x9eb8ef5d3d0f4b9cd2157c8372229555f7f2a23432da2134d50d8c89e01f93dd,17,17,114,1213,354,2294643,159,364,2361260,48,22,6,4,5
0x95fa758ddb8da88c25a3718dbfd4fa090fe41f661dd775212425a8efe5020212,1,0xf8f7635d942ffa22e43da18d29a0ab0d9feabda0,0x59089279987dd76fc65bf94cb40e186b96e03cb3,2021-07-30 08:09:50.000000 UTC,928856,24720000000,7200095,452834,0,84,,990,2020-07-30T00:00:00,140,143,0.97902097902097907,64,99,99,1.0,16,1,0x95fa758ddb8da88c25a3718dbfd4fa090fe41f661dd775212425a8efe5020212,6,5,43,55,171,1104044,31,172,1111806,22,9,6,4,5
0x415383534716b5f69a38becb849e3878ef357a79ebf43dcab428addbdd024a68,1,0x108a8b7200d044bbbe95bef6f671baec5473e05f,0xd06527d5e56a3495252a528c4987003b712860ee,2021-08-28 16:56:04.000000 UTC,216954,75394167732,4232090,103632,200000000000000000000,12750,2,99,2020-08-28T00:00:00,18195,18539,0.98144452235827173,366,9589,10264,0.93423616523772413,340,345,0x415383534716b5f69a38becb849e3878ef357a79ebf43dcab428addbdd024a68,68,31,6,3178,365,2369224,539,365,2368633,5,2,2,1,2
0xd2dad98f6b97e4d2d36bda7e9ecac76f0c629045b5964ee63ed45c8a0fc291c0,1,0xcca5653c42f4bd2413a1ffb3010cea758b40df79,0x44fbebd2f576670a6c33f6fc0b00aa8c5753b322,2021-08-23 05:58:57.000000 UTC,1692630,38857048334,11573346,828754,0,770,2,227,2020-08-23T00:00:00,18369,18694,0.98261474269819193,366,750,774,0.96899224806201545,123,90,0xd2dad98f6b97e4d2d36bda7e9ecac76f0c629045b5964ee63ed45c8a0fc291c0,17,11,106,2701,365,2366637,174,356,2306422,45,20,7,4,5
0xa79d03042cf52b46f0e665a97f5ae277b6d0cbab9b41c96872400f73e692cf30,11,0x00000a600e64c26be24f64169c89f21c1f530000,0x2d0f3b2abe9d61a21812023bb28cd2da7c3f30b9,2021-08-30 04:15:21.000000 UTC,1385303,81019267968,468208,468208,0,59,2,57,2020-08-30T00:00:00,122,142,0.85915492957746475,24,60,61,0.98360655737704916,20,16,0xa79d03042cf52b46f0e665a97f5ae277b6d0cbab9b41c96872400f73e692cf30,37,12,69,8,24,154596,10,41,263147,20,10,9,4,4
0x74d393d25fa79c14f8b833d9ed6dabd941aaafbc5c9e1a4d5ac8e56809935983,1,0xf0bbfb6b0d222e0d065538546d20302298752446,0x8379baa817c5c5ab929b03ee8e3c48e45018ae41,2021-08-22 19:27:00.000000 UTC,1671408,48036259931,8546736,809103,0,1096,,241,2020-08-22T00:00:00,401,402,0.99751243781094523,128,1029,1058,0.97258979206049145,157,9,0x74d393d25fa79c14f8b833d9ed6dabd941aaafbc5c9e1a4d5ac8e56809935983,2,2,105,96,155,1002526,254,362,2344353,42,17,7,4,5
0x6fa22a0b41729d295156b8617612af1deaa326217cbd4983fb657308b5d5c3cd,2,0xb9b22bc7c4c7ca4302997113d1d85ec2b7fbf5dc,0x06091717521c2002f2859c75f53987eaf1e5aa2f,2021-08-19 19:10:53.000000 UTC,252398,155000000000,3687432,113575,698185805652905155,311,0,334,2020-08-19T00:00:00,77,77,1.0,49,314,315,0.99682539682539684,49,13,0x6fa22a0b41729d295156b8617612af1deaa326217cbd4983fb657308b5d5c3cd,1,1,9,64,93,600287,91,235,1523878,6,2,3,1,2
