transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,sender_lifetime_days,sender_lifetime_block,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x8f3cbac8a0f29a8db253510f55d58e2c630a608ace10cf3c23b8f730b8397fde,1,0x5041ed759dd4afc3a72b8192c143f72f4724081a,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:40:25.000000 UTC,420000,208000000000,8178074,46121,0,885918,,1329,5382483,116724788,0.046112596066569853,1386,516435,886005,0.5828804577852269,557,596,3858943,186,0x8f3cbac8a0f29a8db253510f55d58e2c630a608ace10cf3c23b8f730b8397fde,854223,556,1,16396094,1436,8912058,8,2,,,1,0
0x5cde461360d89d842bc720cc1ac82dab0ecdec71310309d5eed7b2ff50a473b9,1,0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:40:25.000000 UTC,93836,193748635387,16893620,63197,0,2419992,2,1279,5382483,116724788,0.046112596066569853,1386,1172114,2621981,0.4470337504352625,922,961,6154207,177,0x5cde461360d89d842bc720cc1ac82dab0ecdec71310309d5eed7b2ff50a473b9,842183,852,1,16396094,1436,8912058,189291,2,,,1,0
0x42c2a89bcffc8a10f240ff6b179fdd8fb6accaf000b2e7d722b5ff9e774a60b4,1,0x28c6c06298d514db089934071355e5743bf21d60,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:40:25.000000 UTC,207128,224000000000,5102085,63221,0,2384717,,1288,5382483,116724788,0.046112596066569853,1386,579280,3384779,0.17114263590030546,188,195,1258466,195,0x42c2a89bcffc8a10f240ff6b179fdd8fb6accaf000b2e7d722b5ff9e774a60b4,404174,160,1,16396094,1436,8912058,693665,2,,,1,0
0x0d2bfc5907df873fc1423921f04e9ee35cb125f12a802de572970e2ac232e668,1,0xb5d85cbf7cb3ee0d56b3bb207d5fc4b82f43f511,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:40:06.000000 UTC,250000,192686147259,6523027,63209,0,3542998,2,1348,5382480,116724725,0.046112595253490637,1386,797856,3716807,0.21466167062212269,191,190,1222621,133,0x0d2bfc5907df873fc1423921f04e9ee35cb125f12a802de572970e2ac232e668,575817,177,1,16396092,1436,8912055,1892548,2,,,1,0
0x6266714606d5532fd652c89bc6a1f7c19345205fffaf3cbbc9362fd7dd3826a0,1,0xffec0067f5a79cff07527f63d83dd5462ccf8ba4,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:41:25.000000 UTC,200000,204270000000,2690127,46097,0,832489,,1270,5382484,116724793,0.04611260265846006,1386,601812,832521,0.7228790625101349,1278,1283,8013757,202,0x6266714606d5532fd652c89bc6a1f7c19345205fffaf3cbbc9362fd7dd3826a0,375736,854,1,16396094,1436,8912059,17,2,,,1,0
0x6f85a69e191b48605dd83e48af8898ba284c9ac65e9709a10f0d473a77566e8e,2,0xd2c82f2e5fa236e114a81173e375a73664610998,0x8d1f2ebfaccf1136db76fdd1b86f1dede2d23852,2021-11-03 23:41:25.000000 UTC,500000,202636710197,8887668,63662,0,1236892,2,1274,210152,625823,0.335801017220524,693,308021,1237007,0.249005058176712,717,874,5594494,1,0x6f85a69e191b48605dd83e48af8898ba284c9ac65e9709a10f0d473a77566e8e,563477,651,4,2,757,4842929,22,4,1,2,1,1
0xb4e81484cccf1765c524fd8497055870106c8924737e40600a6d4fb29aa3d8b4,2,0x74c292a3215afd0f3af02e1baa0c746f1c863e02,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2021-11-03 23:40:15.000000 UTC,214947,186677584841,4572792,166091,0,4,2,1338,3164555,49518558,0.063906444933230888,517,6,6,1.0,3,2,15388,5,0xb4e81484cccf1765c524fd8497055870106c8924737e40600a6d4fb29aa3d8b4,3,2,12,2801172,516,3338435,3,7,4,2,1,3
0x4a7c71e4da556fc8d763c276c52552815b3ff4c00c6a79a6b02c11a8850426f8,1,0x6748f50f686bfbca6fe8ad62b22228b87f31ff2b,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:40:25.000000 UTC,105000,250000000000,1965382,63209,0,1921721,,1311,5382483,116724788,0.046112596066569853,1386,1220709,1922119,0.6350850285544235,1470,1625,9793432,191,0x4a7c71e4da556fc8d763c276c52552815b3ff4c00c6a79a6b02c11a8850426f8,1677079,984,1,16396094,1436,8912058,235,2,,,1,0
0x43b6ebb2e995655aedfd0d30f20c70c86d5aa66590cb285d75fc811782a299ef,2,0xfc4468c16a96678ade0b3e6bca8075f9b82ea3a7,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2021-11-03 23:39:07.000000 UTC,152237,185150000000,6229270,127827,0,1677,,1410,3164551,49518501,0.063906437717086789,517,2033,2034,0.99950835791543757,52,62,403556,3,0x43b6ebb2e995655aedfd0d30f20c70c86d5aa66590cb285d75fc811782a299ef,807,51,7,2801166,516,3338431,62,5,2,2,1,2
0xfe7c5a90bbb63912cd9da97a48e3d90dac6f9758d10737e500e7ec9eedd4696a,1,0x03f19c3317c66024c8327d84117057e8583abd38,0xdac17f958d2ee523a2206206994597c13d831ec7,2021-11-03 23:39:07.000000 UTC,120000,163171857410,11999352,63197,0,45033,2,1419,5382478,116724683,0.046112594711437339,1386,41452,45088,0.91935770049680621,325,348,2255026,95,0xfe7c5a90bbb63912cd9da97a48e3d90dac6f9758d10737e500e7ec9eedd4696a,45011,325,1,16396074,1436,8912053,2,2,,,1,0
