transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type
0xc3a45142b7eba1ad7f714ac4b9fa5f9a267e8d15e05870048fc4f1ddc7437c8b,1,0x696e7128118c9290b4a27f07de2654a8ba3dd1e1,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-07-24 00:44:19.000000 UTC,178,189,0.9417989417989416,6,298,300,0.9933333333333332,106,189,0xc3a45142b7eba1ad7f714ac4b9fa5f9a267e8d15e05870048fc4f1ddc7437c8b,8,4,7,90,5,32483,120,254,1603693,4,5.0,1.0,1,2,248160,6184623911,1932813,248160,5000000000000000,293,2
0x252a59c99a2690ef4c1523b41ab76d745aceede775b3bb6dd9a6a96ccbd9b2b6,1,0xa0aa6e3fa533acc4639c66682305de78c8e45a31,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-07-22 08:32:21.000000 UTC,155,166,0.933734939759036,4,497,499,0.9959919839679358,139,166,0x252a59c99a2690ef4c1523b41ab76d745aceede775b3bb6dd9a6a96ccbd9b2b6,11,2,2,80,3,21564,149,383,2431668,3,0.0,1.0,1,1,49803,7519028622,6237765,49803,5000000000000000,451,2
0x74fed86eaeba8bb0158a1d5df13d61d96bc479007b18d893391ae31f4718d14d,1,0xee1afd272e405e93a5f3b536174dd1ad4969267f,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-07-20 01:56:42.000000 UTC,62,72,0.861111111111111,2,202,245,0.8244897959183674,37,72,0x74fed86eaeba8bb0158a1d5df13d61d96bc479007b18d893391ae31f4718d14d,1,1,73,40,1,6976,52,211,1327674,5,71.0,1.0,1,3,1379531,13000000000,17382612,1374731,71000000100000000,220,2
0xf87dbc499e99c536f3d428c9712dea2eceaff41729fd5fe0ff86ab2b8c885d65,1,0x99a3b922ad6ada6695ff72d3ff24da7541255ef5,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-07-21 02:04:53.000000 UTC,135,145,0.9310344827586206,3,1273,1488,0.855510752688172,243,145,0xf87dbc499e99c536f3d428c9712dea2eceaff41729fd5fe0ff86ab2b8c885d65,3,1,10,72,2,13433,351,406,2575218,5,8.0,1.0,1,3,571555,9894795824,2622553,508355,8000000000000000,1343,2
0x3dfd32571a4b4a3a083161e0accde4390c655d864d446c28c29c267e9e3d0a8e,2,0xb8932ee7216316cdf5f640282fabd8c9d281a532,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2022-07-19 23:29:22.000000 UTC,4251298,54684978,0.077741605747743,775,577,918,0.6285403050108932,44,2,0x3dfd32571a4b4a3a083161e0accde4390c655d864d446c28c29c267e9e3d0a8e,1,1,10,3135216,774,4967586,292,44,269955,6,5.0,2.0,1,4,242870,27971893890,7621464,171351,391567221639108366,906,2
0xccc5b6cc9fc08ca80f04a2b9cb6589eb0b3a77039740fb7d1ea42f41c1d227e9,1,0x696e7128118c9290b4a27f07de2654a8ba3dd1e1,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-07-19 23:08:03.000000 UTC,15,18,0.8333333333333333,1,271,272,0.9963235294117648,103,18,0xccc5b6cc9fc08ca80f04a2b9cb6589eb0b3a77039740fb7d1ea42f41c1d227e9,2,1,11,13,0,6225,116,249,1577435,4,9.0,1.0,1,2,250291,29973893084,10825551,245491,9000000100000000,265,2
0xd55d08ba298e872b7489cdaf64aed19a26ecec9ef0adc7988a4752594216faff,1,0xdca22a47d1cc2e978bb06dba6ce698fe38964a53,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-10-06 02:28:23.000000 UTC,387,398,0.972361809045226,53,66,66,1.0,17,398,0xd55d08ba298e872b7489cdaf64aed19a26ecec9ef0adc7988a4752594216faff,8,2,3,132,79,516350,21,117,740111,3,1.0,1.0,1,2,56845,9946448122,11593639,52045,0,55,2
0x22bcbb89f6d58a5b9034581b0298363637c0590af1e8a58a5a9af1063015988d,1,0x432dcbda06e8b296ca29705572d7cb6315ed8bed,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-08-11 02:43:57.000000 UTC,283,294,0.9625850340136054,22,6569,6870,0.9561863173216884,733,294,0x22bcbb89f6d58a5b9034581b0298363637c0590af1e8a58a5a9af1063015988d,5,2,12,114,23,148441,1261,1872,11384832,4,10.0,1.0,1,2,591808,20499786175,16140110,536208,12391573800000000,6789,2
0x4ffc3a413627612f683b87715de28df5566d01bb503470d03e40c75f57b08b9a,1,0xd0d801c1053555726bdcf188f4a55e690c440e74,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-12-04 04:22:59.000000 UTC,559,570,0.980701754385965,87,907,1018,0.8909626719056974,227,570,0x4ffc3a413627612f683b87715de28df5566d01bb503470d03e40c75f57b08b9a,3,1,5,167,138,939304,143,515,3327663,4,3.0,1.0,1,2,245634,15079806599,3686397,226434,4854369000000000,919,2
0x89b9c355a645c10914c65263d74fbe808900b27d6bae478b2294356c5ac5743b,27,0x7768a6fa6f9812f3aa91a9f827e5948f7e0b5486,0xf2919d1d80aff2940274014bef534f7791906ff2,2022-07-20 00:14:45.000000 UTC,53,63,0.8412698412698412,2,1348,1753,0.768967484312607,105,63,0x89b9c355a645c10914c65263d74fbe808900b27d6bae478b2294356c5ac5743b,1,1,126,34,1,6488,194,448,2844823,8,72.0,2.0,2,5,3599053,29701227858,15841260,3212253,72000000100000000,1704,2
