transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type
0xdb0abe9b90f452ca4c834363c6c1b54be4d017ff78d759b745c1bc58eccc5a74,1,0x15e030e12cd2c949181bff268cbef26f524d7929,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-18 00:03:35.000000 UTC,30813,35420,0.869932241671372,735,11369,14970,0.7594522378089512,679,700,0xdb0abe9b90f452ca4c834363c6c1b54be4d017ff78d759b745c1bc58eccc5a74,14931,678,10,2683,773,5029535,9,769,5002056,7,5,3,1,5,500000,25060006580,15311791,237092,0,14951,2
0x4194aabaa56d3832d1312c5ace055f301707388421194a1ed7a6e5ec9a826865,1,0xf7efdbc66d4d317d164c9c2706628b038d6c8674,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-18 00:48:47.000000 UTC,30816,35423,0.8699432572057701,735,776,810,0.9580246913580248,180,703,0x4194aabaa56d3832d1312c5ace055f301707388421194a1ed7a6e5ec9a826865,2,1,3,2684,773,5029760,172,832,5414529,3,0,2,1,2,150000,18926136529,6765021,55399,0,730,2
0x278b8a9207bbbaaa6ab8ebb7a0492a4c623439caa61bfe5a23da9351f2c66f8a,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-15 09:33:47.000000 UTC,30196,34801,0.8676762162006839,701,5117,5533,0.924814747876378,187,81,0x278b8a9207bbbaaa6ab8ebb7a0492a4c623439caa61bfe5a23da9351f2c66f8a,4672,186,7,2628,739,4788780,45,204,1347107,6,2,3,1,4,700000,15314785373,7164969,105645,0,5420,2
0x2ce504e0eff1d67cbf50d57a9b19e0a3ec448080eef780f4873f891e29e246ad,1,0x685bced793d4d6e94a517fbf4623988f30da4154,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-14 13:45:59.000000 UTC,30170,34775,0.8675772825305536,700,212,217,0.976958525345622,65,55,0x2ce504e0eff1d67cbf50d57a9b19e0a3ec448080eef780f4873f891e29e246ad,8,4,2,2627,738,4782871,59,554,3592716,3,0,1,1,1,70000,13211420639,9457982,37097,2200000000000000,204,2
0xe822f6520a28b0459962aa0091a3be5ab19324326c1c9b43aef92ac181e16486,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-16 08:03:59.000000 UTC,30228,34833,0.8677977779691671,702,5167,5587,0.924825487739395,188,113,0xe822f6520a28b0459962aa0091a3be5ab19324326c1c9b43aef92ac181e16486,4694,187,7,2630,740,4795495,46,205,1353822,6,2,3,1,4,700000,13691635574,4572094,105645,0,5474,2
0xafca20397c97c008c3e068270b7e766d49c165a74730994d038622f35b81366b,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-17 15:43:59.000000 UTC,30290,34895,0.868032669436882,703,5242,5667,0.9250044115052056,189,175,0xafca20397c97c008c3e068270b7e766d49c165a74730994d038622f35b81366b,4727,188,8,2635,741,4804943,47,206,1363270,6,2,3,1,4,700000,14396776729,5240961,131801,0,5554,2
0xab8f01ba6e4cef5dd7a9e2444a92d0840d46434e547f1c2f484dada86e8c9944,1,0x091ae713172bb7f6bdc57a784fff33d259f5c75d,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-13 12:00:35.000000 UTC,30132,34737,0.8674324207617237,699,8,8,1.0,4,17,0xab8f01ba6e4cef5dd7a9e2444a92d0840d46434e547f1c2f484dada86e8c9944,2,2,3,2626,737,4775200,5,58,412950,3,0,2,1,2,150000,14816059430,23791546,55389,0,6,2
0xa3eb9934adff9dd989ce5d5d26bd7a17a5871be3bbdf42992535ca32344d1283,1,0x2c67951a0609fa56f4d500de6a9457114a392639,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-30 09:22:59.000000 UTC,31051,35660,0.8707515423443634,747,751,758,0.9907651715039578,218,940,0xa3eb9934adff9dd989ce5d5d26bd7a17a5871be3bbdf42992535ca32344d1283,33,15,7,2699,785,5118271,113,645,4208417,5,3,3,1,3,200000,25700907376,7317580,120133,0,700,2
0x01ab16e5e0074b15f5ee1066ab22492061416c831df90c4abaccdddbf5923c33,1,0x3ca2070165b221fe655f27bfbbb814418d37844c,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2022-12-19 17:43:59.000000 UTC,30333,34938,0.8681950884423836,705,5299,5729,0.9249432710769768,191,218,0x01ab16e5e0074b15f5ee1066ab22492061416c831df90c4abaccdddbf5923c33,4752,190,8,2637,743,4819867,47,208,1378194,6,2,3,1,4,700000,17583297053,7421432,131801,0,5616,2
0x6be6380a48814b82f4ac19736545d6c42d1f46b4cdbe178e65e014d16dd1f98b,1,0x15e030e12cd2c949181bff268cbef26f524d7929,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,2023-01-24 17:55:23.000000 UTC,30954,35563,0.8703990102072378,741,11401,15002,0.7599653379549393,685,843,0x6be6380a48814b82f4ac19736545d6c42d1f46b4cdbe178e65e014d16dd1f98b,14963,684,26,2694,779,5077850,9,775,5050371,9,12,3,1,6,500000,21462297379,6459502,312338,0,14983,2
