transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0xdc5f67f649fa98adcd9af0257eac1757f43d884b2ea5e456526e445dbc9c0c55,1,0x11656479a20c4e2a9ce1da8266b119f5a4169a91,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-09-22 22:39:33.000000 UTC,1000000,7000000000,525544,35093,499473605000000000,4,,990,1269,1407,0.90191897654584219,23,10,10,1.0,4,11,0xdc5f67f649fa98adcd9af0257eac1757f43d884b2ea5e456526e445dbc9c0c55,5,4,1,288,22,132118,1,13,78535,2,,,1,0
0x93608d2f1cb1d0eb57383c28815b3bd38fdca8dcc611d0f2641a5b8eec13b56d,1,0xf36cb9c2984838eb2bbda4fcdb3f9cb2ac05d1fa,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-10-06 15:31:33.000000 UTC,90000,33000000000,2123074,62425,0,2048,,342,1895,2055,0.92214111922141118,37,1830,2067,0.88534107402031925,78,659,0x93608d2f1cb1d0eb57383c28815b3bd38fdca8dcc611d0f2641a5b8eec13b56d,1216,37,1,380,36,215836,426,79,470456,2,,,1,0
0xe3a65404ba03b12a3135827a91aa82a3c1d792de8c76451bc7ad328e28341d6d,1,0xf36cb9c2984838eb2bbda4fcdb3f9cb2ac05d1fa,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-10-06 23:04:11.000000 UTC,1000000,20000000000,421259,41649,0,2286,,121,2078,2276,0.91300527240773288,37,2013,2305,0.87331887201735359,78,880,0xe3a65404ba03b12a3135827a91aa82a3c1d792de8c76451bc7ad328e28341d6d,1337,37,2,382,36,217815,428,79,472435,3,0,1,1,1
0x7403920e9bc3bd7e822c00dd82d40f2da6dbab73f0b1391193540087ef5bae50,1,0xf36cb9c2984838eb2bbda4fcdb3f9cb2ac05d1fa,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-10-07 00:25:13.000000 UTC,1000000,5725389600,2838539,29252,0,2415,,13,2150,2385,0.90146750524109009,38,2093,2435,0.85954825462012319,79,988,0x7403920e9bc3bd7e822c00dd82d40f2da6dbab73f0b1391193540087ef5bae50,1419,38,1,383,37,218129,428,80,472749,2,,,1,0
0x91790969ef09b6538d65110503092981ac940ef399f65bc5b1bf81efe40fc7d8,1,0xe4cee7ec93e12c240c6e0b9c680f8d1e21fa8e05,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-10-06 21:55:24.000000 UTC,1000000,5000000000,3612764,46689,0,9,,183,2024,2214,0.91418247515808493,37,16,16,1.0,10,818,0x91790969ef09b6538d65110503092981ac940ef399f65bc5b1bf81efe40fc7d8,5,4,1,382,36,217510,3,141,833823,2,,,1,0
0x2cbb3e7efc82323fb8bd5b85e9255b325f98115baf0144a3f58507d6380b5efc,1,0xf36cb9c2984838eb2bbda4fcdb3f9cb2ac05d1fa,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-10-06 16:22:15.000000 UTC,90000,5000000000,3256863,62425,0,2084,,301,1925,2097,0.91797806390081071,37,1856,2105,0.8817102137767221,78,700,0x2cbb3e7efc82323fb8bd5b85e9255b325f98115baf0144a3f58507d6380b5efc,1234,37,1,380,36,216047,426,79,470667,2,,,1,0
0x66ef4e218d0363b957adad1e807a15ee9e369232e36864c84dc285b37e383319,1,0x2c80c91b02711b67f01b44a18ff32d559ab62514,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-09-25 15:38:11.000000 UTC,1000000,10000000000,2546887,50093,279191665000000000,10,,866,1389,1531,0.90725016329196606,26,19,19,1.0,10,135,0x66ef4e218d0363b957adad1e807a15ee9e369232e36864c84dc285b37e383319,2,2,1,311,25,148588,2,175,1027255,2,,,1,0
0xe1903f98da604ce6de24e363dd000558bf98b61fc283ac2c56d48821c5537b81,1,0x4039bfe831a47d7dd5588459f6cc050f2287f554,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-09-28 01:03:37.000000 UTC,1000000,12000000000,4871940,35029,2749710000000000,10,,708,1542,1689,0.91296625222024863,29,23,23,1.0,12,293,0xe1903f98da604ce6de24e363dd000558bf98b61fc283ac2c56d48821c5537b81,10,8,1,336,28,163169,2,108,634011,2,,,1,0
0x28026940eb084fcbd8ce4123d0d2dcf9d8e749a2143d915b782566c120abbeb9,1,0x398d35769681ba5e64232423f5fc29609afaf48c,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-10-06 22:54:36.000000 UTC,1000000,10000000000,1457987,722364,0,1,,134,2068,2263,0.91383119752540876,37,3,3,1.0,2,867,0x28026940eb084fcbd8ce4123d0d2dcf9d8e749a2143d915b782566c120abbeb9,2,2,3,382,36,217760,1,4,25677,3,1,1,1,1
0x183b80cebb6ba1ac1153c7bf1d7238230331b9ea4b281bed0cfbb8ba2ee7751f,1,0x06473213b66986aa852fab475a2c42a1b8d2396f,0xf91546835f756da0c10cfa0cda95b15577b84aa7,2018-09-29 14:18:12.000000 UTC,1000000,13000000000,1902869,35029,4369478000000000,76,,652,1594,1745,0.91346704871060169,30,155,155,1.0,61,349,0x183b80cebb6ba1ac1153c7bf1d7238230331b9ea4b281bed0cfbb8ba2ee7751f,11,8,1,343,29,172642,4,174,1020161,2,,,1,0
