transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type
0xf94994b11d9f0387609ea9125fbb711fcbc7b06c549c6600ac438e867e5e6a49,1,0x56f90ac90ed355a9d30d62780ac28749c6858caf,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-18 10:38:13.000000 UTC,15020,19373,0.7753058380219893,29,57,60,0.95,12,534,3,2,4,1909,28,178579,20,12,75212,4,2.0,1.0,1,2,163809,12000000000,14627331,109206,0,53,-1.0
0x83389b992d81152ec22a832ea647da53cf437168a2f02722fd2eeb948c03e4c4,1,0x74189c2f4edd25b2a3e3678497728bf6f08be766,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 15:53:53.000000 UTC,15412,19798,0.7784624709566623,31,366,379,0.9656992084432716,72,959,131,26,4,1935,30,192816,31,179,1157691,4,2.0,1.0,1,2,126471,32000000000,4912261,84314,0,350,-1.0
0xa9bd9f4b2db0feb036b4f553399eebc6c2809ad614ac4afe42d33d141725a89a,1,0x629322a26559283f2dec1d0f53252f670b181719,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-15 11:55:23.000000 UTC,14564,18856,0.7723801442511667,26,128,137,0.9343065693430656,15,17,52,13,4,1880,25,159879,17,22,137929,4,2.0,1.0,1,2,126471,26000000000,14516562,84314,0,120,-1.0
0xa981d4fec9c39f3ac7dde53da66dec9f79979d3e64e3545de06ca86aeadb33e3,1,0x5d925abf230d358f47eeeafa8b845c3902eeb442,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 13:22:19.000000 UTC,15402,19787,0.7783898519229797,31,27,29,0.9310344827586206,8,948,12,5,5,1935,30,192101,6,25,161789,4,3.0,1.0,1,2,179145,20800001896,14185112,104430,0,23,-1.0
0xa9b2e5c7530f4a6360d5007eba147093fe385478d3c9966b78cd4be79c069745,1,0xc36171a61dbb822e8020ee34d42c9b2eb322a5ec,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-15 21:10:07.000000 UTC,14611,18917,0.7723740550827298,26,98,110,0.8909090909090908,10,78,11,3,5,1882,25,162347,17,45,288790,4,3.0,1.0,1,2,195006,32000000000,14631195,130004,0,94,-1.0
0x4ccec7359498affe8b97e9054d52a67647b5ccbc5ca4ccb1d1bed6c08d5f52a8,1,0xcf8e02b011b9537fcb685563191063403a46298b,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 12:40:13.000000 UTC,15396,19781,0.7783226328294828,31,173,195,0.8871794871794871,28,942,43,16,4,1935,30,191903,31,38,241034,4,2.0,1.0,1,2,126453,26000000000,13626866,84302,0,170,-1.0
0x3c0331dec192230d4ed2a4e654b607a9a18dcef33e2a703730f7527fa4dfc738,1,0xa91db1e7405b5f4eccc473887ca95e3c9018e8be,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-18 21:03:20.000000 UTC,15131,19492,0.7762671865380669,29,12,12,1.0,4,653,1,1,3,1915,28,181365,4,14,94592,3,1.0,1.0,1,1,219336,19000000000,9291230,146224,0,7,-1.0
0xa1b1873e25b9abf8dfac89ba66e4c7c121e35050022812357073abfe77b71a36,1,0x74189c2f4edd25b2a3e3678497728bf6f08be766,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-20 15:54:31.000000 UTC,15413,19799,0.778473660285873,31,367,380,0.9657894736842104,72,960,132,26,4,1935,30,192820,31,179,1157695,4,2.0,1.0,1,2,138159,30000000000,9233569,92106,0,351,-1.0
0x4ce7b757b770e93e8da1b687be04be19c311b001677a640814700b98d1a5b1bd,1,0x6fa0e8a54f71458b1d1bc44ae7177bcd1700bc2f,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-18 10:58:25.000000 UTC,15024,19378,0.7753122097223655,29,593,599,0.989983305509182,84,539,77,28,4,1909,28,178661,43,204,1320548,4,2.0,1.0,1,2,152121,16000000000,7921499,101414,0,546,-1.0
0xc674cd9cadee3280c28412f0f57c37ae4b07370fdf1207891af28928ebd04b6f,1,0x5306eb30e2fbba6ab2f5a79727732111ffb8629d,0x35c674c288577df3e9b5dafef945795b741c7810,2021-07-15 19:25:19.000000 UTC,14605,18911,0.7723018349108984,26,31,38,0.8157894736842105,7,72,18,5,5,1882,25,161860,7,12,76190,4,3.0,1.0,1,2,153531,40000000000,6074987,87354,0,30,-1.0
