transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,rn,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0x0c6fa7dfaca102db82780329f6ab62f55a2ff376f78f2667c4a78c741b4aafeb,1,0x6418fed402c992299dbb2e1e3ac2a046e9163126,0x847f5abba6a36c727ecff76784ee3648ba868808,2020-04-16 10:12:45.000000 UTC,348389,8800000000,5982841,291495,0,804,,360,3290,3836,0.85766423357664234,45,677,807,0.838909541511772,91,96,0x0c6fa7dfaca102db82780329f6ab62f55a2ff376f78f2667c4a78c741b4aafeb,272,43,17,26,44,285693,3,141,873120,11,5,6,2,3
0xafe391d88c447974c53a35c65b9e24969489c68715601255438f53b2abc6477b,1,0x85394b1376ed5622d0ce353bee21683a8f1d15df,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-16 12:21:01.000000 UTC,340171,18200000000,1625872,246670,0,161,,335,8808,9063,0.97186362131744453,201,167,171,0.97660818713450293,52,532,0xafe391d88c447974c53a35c65b9e24969489c68715601255438f53b2abc6477b,26,8,12,1027,254,1587891,37,990,5784214,6,6,2,1,3
0xbc2b816688503857e73d121c7cf74bfc30c9400f19a9472c123d7de056c8d00f,2,0x3584ca77ba08bd8b3fe4762e60eb284e37696829,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-12 16:44:02.000000 UTC,194076,6000000000,9799525,149289,0,6467,,861,8417,8650,0.97306358381502889,197,6266,6839,0.91621582102646582,297,119,0xbc2b816688503857e73d121c7cf74bfc30c9400f19a9472c123d7de056c8d00f,771,67,11,1000,250,1563091,284,977,5720956,5,5,2,2,2
0xa33ddf61f3b268a547003842e1d6e867cd569e1dac93292b95d301ac4f793fcc,1,0x3584ca77ba08bd8b3fe4762e60eb284e37696829,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-14 18:26:46.000000 UTC,539220,6000000000,3114462,414784,0,6784,,603,8618,8865,0.97213761985335589,199,6515,7158,0.91017043867001957,299,334,0xa33ddf61f3b268a547003842e1d6e867cd569e1dac93292b95d301ac4f793fcc,882,69,26,1014,252,1576610,289,979,5734475,6,13,2,1,3
0x4dfd8a202ae3bc1d373a981da0b7b1f0217c8266f8e4affabe9df4dbea95a833,1,0xeb2d60f216a6dd6b67f601ea4904081efd16cdfe,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-18 15:18:27.000000 UTC,318887,20000000000,3173893,245297,0,57,,93,9010,9269,0.972057395619808,203,59,59,1.0,16,738,0x4dfd8a202ae3bc1d373a981da0b7b1f0217c8266f8e4affabe9df4dbea95a833,21,10,10,1038,256,1601595,9,108,702365,6,5,2,1,3
0x64576fcc03e37ba4447e0608df1a0a95076879cab22b4ad0a4c1f529783c0749,1,0xbc6866e98cf33514ec88cea8334766d9e9c2fceb,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-18 18:40:26.000000 UTC,374295,8000000000,2454123,272919,0,36,,85,9017,9276,0.97207848210435532,203,40,40,1.0,15,745,0x64576fcc03e37ba4447e0608df1a0a95076879cab22b4ad0a4c1f529783c0749,2,2,14,1038,256,1602495,8,203,1260105,7,6,2,1,3
0x17811e9416188a28636c13fe2e10a666fa81eb134b91c3c8faf3c40c5bbe46c1,1,0x3584ca77ba08bd8b3fe4762e60eb284e37696829,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-12 12:37:55.000000 UTC,504468,7500000000,5621876,383852,0,6418,,893,8388,8619,0.97319874695440312,197,6222,6790,0.91634756995581734,297,87,0x17811e9416188a28636c13fe2e10a666fa81eb134b91c3c8faf3c40c5bbe46c1,750,67,24,999,250,1561972,284,977,5719837,6,12,2,1,3
0xfae5d4ca50a249ecf8bc0cb99bfadb0e86b4e32f541d13c4045ffc60225c6684,2,0xa9bf70a420d364e923c74448d9d817d3f2a77822,0x538359785a8d5ab1a741a0ba94f26a800759d91d,2020-04-19 00:58:43.000000 UTC,711007,5100000000,5707025,120042,0,50,,48,2,16,0.125,1,14,59,0.23728813559322035,1,6,0xfae5d4ca50a249ecf8bc0cb99bfadb0e86b4e32f541d13c4045ffc60225c6684,16,1,14,1,0,55,15,0,64,7,4,3,1,3
0x5f005ca1785125fdfeb0a05e22199683164d3c83be094bb81cefea22158ea799,1,0x484a8e9d2d135c59d00a3d99a8bdec1dc04cb097,0x0eee3e3828a45f7601d5f54bf49bb01d1a9df5ea,2020-04-18 02:55:53.000000 UTC,320671,8000000000,1831851,231670,0,34,,140,8973,9229,0.972261350092101,203,36,37,0.972972972972973,18,698,0x5f005ca1785125fdfeb0a05e22199683164d3c83be094bb81cefea22158ea799,28,15,12,1034,256,1598278,2,150,923868,6,6,2,1,3
0x10db6dbe26fb6bba6d5977f59d182c600612dd2b8d7167697e8becf2f7ff4dd4,1,0x2d407ddb06311396fe14d4b49da5f0471447d45c,0xf61718057901f84c4eec4339ef8f0d86d2b45600,2020-04-16 05:09:41.000000 UTC,853996,8000000000,3121216,546214,0,2325,,404,149,149,1.0,44,2144,2343,0.91506615450277418,84,3,0x10db6dbe26fb6bba6d5977f59d182c600612dd2b8d7167697e8becf2f7ff4dd4,41,23,96,50,64,416212,198,86,559730,34,9,8,1,4
