transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type
0x0cda297f03d347c0dcc29b5fc8bcd3cf6a6465092e89cd7a478931e9b1816924,1,0xae6461f610b0c434c8f446d37258de3b35605e45,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-22 09:50:29.000000 UTC,648,657,0.9863013698630136,147,24,24,1.0,17,657,4,4,12,252,209,1338157,9,319,2049117,10,4,6,1,4,2022951,49310283688,28603289,1291873,0,11,2.0
0x34ccdc9def2669c0df880e3ed94f0c9283cc77542508b4b7fa296e32c893f1dd,1,0x1e59636dcbbe879f9dfdef2ef40eb3178f723885,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-05 07:20:41.000000 UTC,510,516,0.9883720930232556,130,53,53,1.0,22,516,17,13,5,206,192,1227609,19,148,944247,6,1,3,1,3,142596,49111928863,5876808,93711,0,50,2.0
0x894bfd426e96b770240e43f0fd178531a446d750c3b2b807664faa737e1a00aa,1,0xb41da80fecbdc164c4ec7fcda3320602910976a2,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-10-09 14:29:07.000000 UTC,83,83,1.0,19,4,4,1.0,3,83,1,1,5,61,73,468094,2,1,4894,6,1,3,1,3,292572,64040145851,13047271,192485,0,1,2.0
0x3948a78772786fb8df348dee4af94a0063c54e38422485c68a227cbd092ca874,1,0x48a5b35225259d5d6f3dd3cdae040d27b4bd324f,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-04 04:06:30.000000 UTC,486,491,0.989816700610998,129,83,89,0.9325842696629212,40,491,2,2,6,202,191,1220253,48,269,1726959,6,2,3,1,3,289407,89591238542,2982306,185611,0,78,2.0
0x5a184d5ed6cdd62066db7246d10cbe43b43136e6154e6c194e81ce38086e383e,1,0x0830c30646c7beb57e4bb735449ef547eb7f3792,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-01-31 23:32:15.000000 UTC,437,441,0.9909297052154196,125,5,5,1.0,2,441,2,2,6,192,187,1199658,2,124,793196,6,2,3,1,3,289407,182502783832,3767428,185611,0,2,2.0
0xa5d0a61b2e92f85064d1fad994e5dd8cd71586e46a92798168c51bec257eb4f1,1,0x46ec5b109cfd7c86264eb871830a07cd9cc71a26,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-12-27 09:00:19.000000 UTC,309,312,0.9903846153846154,93,84,106,0.7924528301886792,21,312,1,1,5,167,152,969357,11,173,1107672,6,1,3,1,3,173313,48417051033,22636007,114221,0,102,2.0
0x99bb96e56690b0114dac8623363fde08f49219a128a31dd91d12bc44ae869dc6,1,0x8382a153b0267b9979b124ec4490724dbf26cb4d,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-10-24 01:08:57.000000 UTC,126,128,0.984375,33,20,20,1.0,8,128,4,4,5,83,88,560197,6,47,297197,6,1,3,1,3,169366,50926895834,23778247,110732,0,13,2.0
0x48ff93676428413b61e8c81c74f1fd837b8704f9c4ba59ab31c0dafbb10487bf,26,0x2fa3f1d0a1c75fbe0df8de9c787d12d0b5c3c752,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-16 06:38:12.000000 UTC,600,609,0.9852216748768472,141,12,12,1.0,4,609,3,3,70,227,203,1298622,4,7,46078,11,22,9,3,6,2000000,59766952385,4927645,777756,0,9,2.0
0xfae71075e84f2044d2a84e0a7c835e87ac6442993d26fb960e6a4943c4d8a6be,2,0x810ea87d6f4d08a9c1701dd0a6b6ae94bb4fe3fa,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-11-16 19:47:26.000000 UTC,209,211,0.990521327014218,56,46,46,1.0,12,211,16,10,18,114,111,711541,5,39,248464,9,7,5,2,5,567951,122020004943,7316837,368407,0,39,2.0
0x46d4913e87bdd2a05b367138058e4a3ff9681f76f8eaca0732c60dec8f5d41d2,2,0x58ba5a24fa8833477339072f1221e03bb3b29130,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-01-06 00:24:14.000000 UTC,330,333,0.990990990990991,102,100,102,0.980392156862745,42,333,9,8,18,175,162,1031700,32,315,2025724,9,7,5,2,5,594025,162800000000,2956900,385519,0,91,-1.0
0x16afc14c619539ed90f8a3f967ac6102c77f94a52ac29c61bd928e36e0f7923b,1,0x21c9c31110f0d3e354659b67a78b3a8113964b6d,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-11-22 16:17:08.000000 UTC,231,233,0.9914163090128756,62,4,4,1.0,2,233,1,1,5,127,117,748511,2,3,18397,6,1,3,1,3,173313,139806327252,1180118,109421,0,1,-1.0
0x3f13355f68ee1e0ef8415bdf0b07b02b1fe70d3841cac4a53dda634c7f99b8f7,1,0xecedc424736852f940ed2d6a9375c747b412fe2b,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-01-19 16:30:06.000000 UTC,375,378,0.992063492063492,113,20,21,0.9523809523809524,9,378,1,1,5,183,175,1120043,10,182,1165791,6,1,3,1,3,173313,111343228704,15203519,109421,0,17,2.0
0x4ddd323156bd2dcafa2eaf6bee048be5bc18e348f0140104affabef38b48eb33,1,0xa94b40c53432f0576e64873ce1cead1aae62fc90,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-19 00:20:13.000000 UTC,626,635,0.9858267716535432,144,4989,5417,0.920989477570611,900,635,1,1,9,244,206,1316268,1262,1694,10275162,8,4,3,1,4,408229,73444151938,23597142,248488,0,4858,2.0
0x1fcb05c352286d8a458a9e829f1651e347eaf2731df7fb031de652c9a93cb886,1,0xe69f48b69e2342356b8e677eb415800c91e86ae0,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-01-25 02:35:12.000000 UTC,395,398,0.992462311557789,119,37,38,0.9736842105263158,19,398,5,5,5,187,181,1155155,16,274,1756424,6,1,3,1,3,169366,102253067874,8835919,110732,0,31,2.0
0x481a5e2a5bfb23530996c4bca2a72eaf21fe1dce59dbeac4f8ebf7d247804124,1,0xece6c624957da31f9b8d1eccb3cd232bfe8b86a6,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-17 10:33:58.000000 UTC,605,614,0.985342019543974,142,44,44,1.0,15,614,1,1,9,229,204,1306144,18,328,2105752,8,4,3,1,4,408193,33770678598,2693152,248464,0,35,2.0
0x34760a93aedfc49b2dea80addb07a2ad6c85e18550216c644aabf55389fbbe91,1,0x2a2ce7cab6625d3b7b18384dccd4105d972060d4,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-01-31 04:22:53.000000 UTC,430,434,0.9907834101382488,125,21,21,1.0,5,434,7,5,2,190,187,1194472,4,15,96927,3,0,1,1,1,65962,111100000000,3931929,54608,0,19,-1.0
0x32cf9ea0f8bde885d6a96ec03247e23014f383d905df170864c75dcd75a20835,1,0xca3790062efbdb257725e000eed4c17389247bb1,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-03-03 13:19:15.000000 UTC,695,705,0.9858156028368794,156,10,10,1.0,5,705,2,2,5,262,218,1397227,6,73,472159,6,1,3,1,3,169468,33501072892,4333435,110799,0,7,2.0
0x08ded80f74db859c36a8bfe7ac628e3ac510635febef4da91dac2518819d1ee7,1,0x9972bf80d3ae1c7dc59e77721f6543ec1546b73e,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-11-09 12:37:57.000000 UTC,187,189,0.9894179894179894,49,8,8,1.0,3,189,1,1,5,105,104,665201,5,1,6986,6,1,3,1,3,173331,158011659437,19267741,114233,0,4,-1.0
0xbba4fd8c7a469e0cc82b48402694826a4c53176211ef883dd1d4a24c53ecb254,1,0xf71d161fdc3895f21612d79f15aa819b7a3d296a,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-21 06:47:00.000000 UTC,642,651,0.9861751152073732,146,6662,6807,0.9786983987072132,552,651,2,2,12,251,208,1330924,1080,1394,8724170,10,4,6,1,4,1793466,55478793047,3340871,955171,0,6671,-1.0
0xa2d4f5e92acc4a46d2fdcf9a02dfef5d4dc55e2bf8959bd46d23926a37dee539,1,0x8df9bd5b38765d32dad71ed581d17c88d9198662,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-04 09:53:13.000000 UTC,495,500,0.99,129,26,26,1.0,3,500,4,2,5,203,191,1221814,8,3,20214,6,1,3,1,3,142596,80366918346,5288434,88911,0,20,2.0
0xb9c801efc030b7a479d6a29401bea022b51da358a9898adf4003718d08a94c59,1,0x0459a68feb50c9deae20daf91d3ad209a1ec3b9d,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-11 12:16:28.000000 UTC,563,571,0.9859894921190892,136,6,6,1.0,5,571,2,2,6,222,198,1267714,3,114,733007,6,2,3,1,3,289425,41800000000,13158845,185623,0,3,-1.0
0x176f68adc842dc52d152f0c9e99b03f13786ef5e9630ebd69d5dec28d3128617,1,0xb1587a883f1d25cef9d74f8d054c58cf819e6262,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-11-21 00:35:57.000000 UTC,227,229,0.9912663755458516,61,4,4,1.0,3,229,1,1,5,124,116,738091,2,2,6930,6,1,3,1,3,173313,97438623309,14205357,109421,0,1,2.0
0x51afd27382952f23160487d6e638df4a95b697c9d95f70cad5b03acde6bf585f,1,0xd95230d99979bf7b3cbb4cbd3fc16be9dc834787,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-01-05 09:53:16.000000 UTC,329,332,0.9909638554216867,101,5,5,1.0,2,332,3,2,5,175,161,1027779,2,1,5654,6,1,3,1,3,147256,83084820162,1226804,92321,0,3,2.0
0x79566955ec7b016c191b10cd678e1c1307d2dd50b0bf2304bf1b188f367d6def,1,0x8ef6dcc20d3554a2738339731f2e372d1b6722d3,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,2022-02-02 05:56:04.000000 UTC,268084,1851438,0.1447977193943302,50,22,23,0.9565217391304348,11,3,1,1,17,464141,49,312600,15,234,1501897,8,3,5,3,3,370977,108900000000,6684868,282287,0,19,-1.0
0x57e5ea3642e0be7e87d12bdbaafaffb4d0df56fedf1b459f41fab2f3b74996b1,1,0x0459a68feb50c9deae20daf91d3ad209a1ec3b9d,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-11-01 12:41:19.000000 UTC,162,164,0.9878048780487804,41,3,3,1.0,3,164,1,1,5,96,96,614264,2,12,79557,6,1,3,1,3,173331,86500838994,18922368,109433,0,1,-1.0
0x67cd4aeb20e3dc7ef57de52503cf8ff3beffb68663835b35f059098d54218cd7,1,0x950ad8dad1c1a730922303e3dc37cb4b2bfc3963,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-11-28 23:54:56.000000 UTC,249,251,0.99203187250996,68,99,100,0.99,44,251,7,5,4,134,123,788376,22,205,1315805,4,1,2,1,2,112828,97692999798,18628926,74537,0,78,2.0
0x9d4f9d4fbc137f6fc7b829a39c2ac6c2289542f4429d6a66e74fa46c44aaa8b9,1,0xe78e398c1bd449982c73b12f6b29fbc4b1903311,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-09-30 22:27:23.000000 UTC,33,33,1.0,11,126,136,0.926470588235294,41,33,1,1,5,24,64,412726,42,223,1441924,6,1,3,1,3,222919,108213249141,10415719,146775,0,115,2.0
0x32c8733dcdaf4232d1ce230bc63ac0349ff4988a74478132b256999057d31b83,1,0x8944c6c6052ce812dc46c64b8771e493f785021d,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-12-01 14:45:24.000000 UTC,260,263,0.988593155893536,71,3,3,1.0,1,263,1,1,5,140,126,804681,2,0,3,6,1,3,1,3,173331,123633577935,11418094,109433,0,1,-1.0
0x47563ac40979b7b3098cc97334f019f2d37440840bf5296ce62aad68750c5488,1,0x7c8317584a53d4fd5be288c066a73fdac4c308d1,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-10-24 06:16:11.000000 UTC,128,130,0.9846153846153846,33,15,15,1.0,4,130,2,2,5,84,88,561561,5,177,1139333,6,1,3,1,3,142476,40783492832,29198175,93632,0,9,-1.0
0xf2a185fa3de430aa1f709ea4177ade147bd7f24a0f45c0c73d97c2759f7f8398,1,0x807dc78c3f0883dd6f6486fa44c782b97e68324b,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-12 13:37:37.000000 UTC,571,579,0.9861830742659758,137,3,3,1.0,1,579,1,1,9,224,199,1274579,2,0,43,8,4,3,1,4,408229,41319344558,9714805,248488,0,1,2.0
0x9b24533d5c26c4bcf2eac976e8ec7a6cca3cb4f0ffe3665d4cf001a3c29c0ec4,1,0xedb38d9fd72e47f0f57ae1d02f2bbe3a79330f3e,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-10-27 01:45:57.000000 UTC,145,147,0.9863945578231292,36,6,6,1.0,5,147,4,4,5,91,91,579548,2,5,30148,6,1,3,1,3,147274,133082222376,18886758,97133,0,4,2.0
0x80bd6a59339bbbadf7c097acd222521963f415d89a8707e424f3c043fa431c9e,1,0xdc6196ed3bae647ff36a89ed6a3608f16119e5ff,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-11-08 06:18:46.000000 UTC,183,185,0.9891891891891892,48,7,7,1.0,3,185,1,1,5,102,103,657188,4,21,132620,6,1,3,1,3,173313,76351089895,23195268,114221,0,4,2.0
0x41cb9240a4b4b03a6d0702c6ad2b212fd0258c2f8779b6d7a773ba6e20cb0f2b,1,0x361fa18e0320e94a3db20912f24de8be76aa0e49,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-10 19:58:11.000000 UTC,556,564,0.9858156028368794,135,361,370,0.9756756756756756,128,564,1,1,9,217,197,1263333,133,1880,11346404,8,4,3,1,4,408193,104367384604,12985189,248464,0,317,2.0
0x97c4fb708322f8665934edea08cca9dff58bc7ec73e6d208ca139634386fb536,1,0x9e20b7bec2aa88908b796f756b46962a6f859b21,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-12-09 16:26:06.000000 UTC,275,278,0.9892086330935252,78,3,3,1.0,1,278,1,1,5,148,134,855092,2,0,9,6,1,3,1,3,173295,60285234662,12964038,109409,0,1,2.0
0x4ebfd4705b854466758d89b2fa8310a29695cbb4871eb90036aab6f0fa894550,1,0x1e59636dcbbe879f9dfdef2ef40eb3178f723885,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-01-12 05:55:42.000000 UTC,343,346,0.991329479768786,106,39,39,1.0,15,346,9,7,5,178,168,1071984,17,124,788622,6,1,3,1,3,147256,166967239140,3574226,97121,0,36,2.0
0xe632608435c42b54dba2b0ee4ad1b7fb34249736907e4b0dd05cb06034a815c7,1,0x54278ce843a5e0763e6c3ff4ebecc840e238240f,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-03 23:51:58.000000 UTC,484,489,0.9897750511247444,128,3,3,1.0,1,489,1,1,9,202,190,1219102,2,0,9,8,4,3,1,4,317625,126484496499,12542473,208928,0,1,2.0
0xc4a9e2348141012c59bdb91df2772bed0b64e4637a603c3261b663172f05a893,1,0x461e76a4fe9f27605d4097a646837c32f1ccc31c,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-25 14:01:05.000000 UTC,660,669,0.9865470852017936,150,8247,9065,0.9097628240485384,488,669,3,3,9,254,212,1358684,1558,687,4438515,8,4,3,1,4,382153,46446290127,11205582,231376,0,8922,2.0
0x867756d54e68a029da24a9327fab7ed5c6e0965b79923b21fdacccd09b7f1a3b,1,0xbccf1934b5bf1a1195bdaaf81f218403464193a9,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-05 08:08:52.000000 UTC,511,517,0.988394584139265,130,5,5,1.0,3,517,1,1,9,207,192,1227840,3,37,238792,8,4,3,1,4,408229,52192558837,14580062,243688,0,2,2.0
0x2da197885c94866d6ca06a3b97ed47bb2fef6c1a4abc4f20ba0d0d84caf20366,1,0x9dea480cafef5538f42720ffbd57ae55e53f3bfa,0xf4e4c445a64d1f3eb7192ef78b956aca78f893e5,2022-02-21 16:12:09.000000 UTC,34,34,1.0,14,946,982,0.9633401221995926,128,16,9,4,9,15,23,147782,142,413,2660837,8,1,4,1,3,1312057,79699069372,3539907,856092,0,950,2.0
0x5e5c8a176fe55e335f593c096765b0ae2db95ee202f650cd0bdb939dabd20956,1,0xb29b72193c40f2dedceaecbb22d3a5028ec77e12,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-04 06:09:45.000000 UTC,489,494,0.9898785425101214,129,13,13,1.0,2,494,3,2,12,203,191,1220814,6,2,9118,10,4,6,1,4,875553,83857898803,8630253,555169,0,9,2.0
0x8f58441c82fe9af05e89ad582488b4751a10ef8e399e38ce993988af5480ecd1,1,0xedb38d9fd72e47f0f57ae1d02f2bbe3a79330f3e,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-04 14:48:04.000000 UTC,503,509,0.988212180746562,129,10,12,0.8333333333333333,8,509,10,7,12,205,191,1223152,2,105,673752,10,4,6,1,4,1177230,90181409474,28743896,504284,0,10,2.0
0x18b8a0bf6e795f160ec12e68744ae40276ffe0f629a92062afaf59437347b634,1,0x58ba5a24fa8833477339072f1221e03bb3b29130,0xa42f6fb68607048dde54fcd53d2195cc8ca5f486,2021-10-04 06:25:47.000000 UTC,14,15,0.9333333333333332,10,57,59,0.9661016949152542,21,4,6,4,6,3,89,568310,21,221,1428027,6,1,4,1,2,127391,87000000000,792911,86799,0,53,-1.0
0x47bad179caed11ccdb4d6e1601732fd20e487b946d6abd94df7cda9297dc53ec,1,0xad0567e17d55d6636760dc73baef4aabda4ce647,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-11-10 09:03:17.000000 UTC,193,195,0.9897435897435896,50,22,22,1.0,9,195,8,5,5,106,105,670588,10,80,510612,6,1,3,1,3,147274,116852038978,9054196,97133,0,18,2.0
0x90d7c94f549b2aa70a19b17b1322f5efb7755501299a7d7c26d48589bfe00d2b,3,0xe037cdde28ec42da5be8a5e90617e287a6ebb149,0xe592427a0aece92de3edee1f18e0157c05861564,2022-01-31 19:44:26.000000 UTC,1340591,5189864,0.2583094662981534,273,88,90,0.9777777777777776,25,5,2,2,13,1163585,272,1745733,28,133,850407,8,3,5,2,2,208018,163451702218,3277328,164617,0,79,2.0
0x0068f5ed05b4beb5488aa6f58bb75cfaa2bbcc6aa34c4dd69e91f2cbcd3aa99b,1,0x59da03e05a9baa78c2978b3b1374d849e2be3cab,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-12-23 14:12:12.000000 UTC,299,302,0.9900662251655628,89,212,212,1.0,76,302,1,1,5,163,148,944920,68,197,1261364,6,1,3,1,3,173313,56504761755,14202514,114221,0,204,2.0
0x41d8d7989b031be548f0ddb067e1d4c8ae052e75335f637ba21ac8fd680e3091,1,0x0eaa2b65967c2eb0e2ce41e719fdaf98e1773d52,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-10-13 08:48:33.000000 UTC,95,95,1.0,23,5,5,1.0,2,95,1,1,5,70,77,492083,3,0,209,6,1,3,1,3,292554,76726891262,12832027,187673,0,2,2.0
0x6b07e46d27cde5ae3b4c9ef8f3d6d14554a917f4733e69a5e3c035703c4504ad,1,0xabcaca6b4ce23a603e334b3cc91cbe120e9df617,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-12-09 02:51:56.000000 UTC,274,277,0.9891696750902526,78,6,6,1.0,3,277,1,1,5,147,134,851567,4,17,102759,6,1,3,1,3,173313,70044544693,8096983,114221,0,3,-1.0
0xbbfb51a313ae524c4c1107880f4345e33025ddb142c7bd5934e069d96925c8e0,1,0x950ad8dad1c1a730922303e3dc37cb4b2bfc3963,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-01 22:26:53.000000 UTC,450,455,0.989010989010989,126,106,107,0.9906542056074766,49,455,8,6,6,196,188,1205853,24,270,1733282,6,2,3,1,3,289443,104401591022,10579911,185635,0,84,2.0
0x5d36c580906c09ec945a0c473c405f30b78c9a2cf90201ecdf09c3231edabe95,1,0xd4e26683635bf3dc9ead5f31b935c33cc1ce1838,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-22 14:09:07.000000 UTC,650,659,0.9863429438543247,147,3043,3303,0.9212836815016652,228,659,2,2,5,252,209,1339326,547,251,1609386,6,1,3,1,3,142596,44889292675,254410,88911,0,3230,2.0
0xa458bb49d57ae5e860dfdcc4538633aa14fec1847edfd0ff6d689140c2fe468c,1,0x04e90961e4b09233cd683b5d3fd1357c3816fe02,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-10-01 23:29:58.000000 UTC,51,51,1.0,12,8,8,1.0,4,51,1,1,5,34,65,419456,5,133,857010,6,1,3,1,3,246130,75004839669,11331114,162007,0,4,2.0
0x8e81c3d402775f184556dd188dad3493092a640ee6d99e1649aeb17584caa43a,1,0x58ba5a24fa8833477339072f1221e03bb3b29130,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-09-30 23:14:52.000000 UTC,34,34,1.0,11,55,57,0.9649122807017544,19,34,2,2,5,24,64,412928,21,217,1406952,6,1,3,1,3,196881,98463020092,2775439,129687,0,51,-1.0
0xdef840e284f34c282ba51380fcd5e29ae419231e317d5dc4c5f1550c9bf5b468,1,0x8cac8149c4092fc01f4623aff9467423630852a9,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-10-01 23:24:04.000000 UTC,50,50,1.0,12,7,7,1.0,1,50,4,1,5,33,65,419423,2,0,27,6,1,3,1,3,220072,84029360992,1931379,144907,0,4,2.0
0x3fc358e0b0ce013e38da35db9b83ee5b12d4cb8813a44beb237527a4e25a8d52,1,0x8cac8149c4092fc01f4623aff9467423630852a9,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-10-01 23:19:44.000000 UTC,47,47,1.0,12,3,3,1.0,1,47,1,1,5,33,65,419401,2,0,5,6,1,3,1,3,246130,73783674270,3711760,162007,0,1,2.0
0x87e6482d0addd20690bd6c2a33c5249ca2c3f9eb7f5830a9f87751d043e6a29a,1,0xae288965d19b338137b8c1501fd6a69575dc0b3b,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-21 15:13:15.000000 UTC,643,652,0.9861963190184048,146,23,23,1.0,8,652,1,1,9,252,208,1333178,11,98,629349,8,4,3,1,4,317625,122700651335,14291493,208928,0,17,2.0
0x5333ddff956c8092aa3bc9394b349f1b67d91b225717413ed8e0bb9a168b6f9a,1,0xdac34526a9a9e22842cc7290a91d54dab30653d7,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-12-26 18:52:33.000000 UTC,307,310,0.9903225806451612,92,3,3,1.0,1,310,1,1,5,166,151,965533,2,0,5,6,1,3,1,3,173295,53900000000,10219763,114209,0,1,-1.0
0xb5d6bd693f7fb2768298ebd50d61e4f28941fb1f03e43b809a15d7666aaf9e9c,1,0xe9b94a7843264781acf867dc1bd713662812a78b,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-22 18:13:13.000000 UTC,651,660,0.9863636363636364,147,24,24,1.0,10,660,1,1,9,253,209,1340416,15,39,252138,8,4,3,1,4,408193,139396895235,2804430,248464,0,19,2.0
0x32754c0b29ac50930b29929849834c302372dcac541b81bf9018970db380bbf3,1,0x950ad8dad1c1a730922303e3dc37cb4b2bfc3963,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-10-28 13:57:34.000000 UTC,154,156,0.9871794871794872,37,70,71,0.9859154929577464,31,156,3,2,5,92,92,589141,14,174,1116570,6,1,3,1,3,147256,222042005166,2977354,97121,0,51,2.0
0x304f70b439589743ce08bd013f8a31e2908942b5901915707a846b229c04c23d,1,0x461e76a4fe9f27605d4097a646837c32f1ccc31c,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-18 19:56:21.000000 UTC,616,625,0.9856,143,8185,9000,0.9094444444444444,482,625,1,1,9,237,205,1315101,1549,680,4394932,8,4,3,1,4,408211,84281787253,2120576,248476,0,8860,2.0
0x4ed0632393eea27fb5e4cd191adcb5bf9d73d67633a70e2600cb8f8b7ec70c1e,1,0xaddd5517468a007ae41ab9615a5a9f08c80aa779,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-10-08 04:00:04.000000 UTC,75,75,1.0,18,3,3,1.0,1,75,1,1,5,56,72,458938,2,0,35,6,1,3,1,3,246130,100612822805,5474448,162007,0,1,2.0
0xcdd1495727f9e9d3aa14e7acb9af147d99bbda3f1c05dccabc5fa9187904503c,1,0xa4a4391e36ea795760c06d32e4cb0b1968c87f35,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-12-01 20:46:57.000000 UTC,262,265,0.9886792452830188,71,124,128,0.96875,42,265,2,2,5,140,126,806251,42,909,5816082,6,1,3,1,3,142494,98466046773,26733162,93644,0,124,2.0
0xa21a2c21853bda7bb31a1560a4657f7b23a7b337a1c67b88d64cc69811fe47b8,1,0x48a5b35225259d5d6f3dd3cdae040d27b4bd324f,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-10-06 03:06:55.000000 UTC,69,69,1.0,16,54,58,0.9310344827586206,20,69,1,1,5,50,70,445953,29,148,952659,6,1,3,1,3,246130,88862896403,13005259,157207,0,47,2.0
0x1cf09577f8f1f63e63b303765ff7245becd9ce1a8bc1c80996c551586ddad6e5,1,0xcde5b9b3c50ea882a40376de8a5cb140eaf2d624,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-11-27 12:28:19.000000 UTC,244,246,0.991869918699187,67,4,4,1.0,1,246,2,1,5,133,122,779083,2,0,2361,6,1,3,1,3,147238,72520026581,13596953,97109,0,2,-1.0
0xf685e67084a2372b16240f0848dd8cbacbfd35a29198bfac976fc8d01ddf03ec,1,0x4cc2d1e3f50f90a9d6bf3744597012ecdb802e20,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-02-01 15:54:55.000000 UTC,448,453,0.988962472406181,126,48,49,0.979591836734694,18,453,9,8,9,195,188,1204046,13,189,1211420,8,4,3,1,4,382135,111567098660,27712986,243664,0,40,2.0
0xa57a57ae16feeb01d9f5d090622a2edbafa4a43841ec4187375f78de23b12597,1,0xcd313c5dacbb197ada1cdf948be3e1361a81c9ea,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2022-01-28 14:59:29.000000 UTC,415,419,0.990453460620525,122,1256,1304,0.9631901840490796,319,419,3,3,9,189,184,1177857,264,2120,12791991,8,4,3,1,4,382135,112620351563,9542683,248464,0,1245,2.0
0x0b0d41a8ed9a50e5ff7995366be161e3dc8ed78d8026ac9e8228f777748d6d48,1,0xf9a4253a3133d035f529752fb9edcd6ce5a67f7b,0xb8919522331c59f5c16bdfaa6a121a6e03a91f62,2021-12-21 07:22:20.000000 UTC,294,297,0.98989898989899,87,95,97,0.979381443298969,28,297,1,1,5,160,146,930174,38,126,806842,6,1,3,1,3,173331,40000000000,14170493,114233,0,90,2.0
