transaction_hash,trace_involved_amt,from_address,to_address,block_timestamp,gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used,value,nonce,transaction_type,contract_block_involved,contract_tx_count,contract_block_per_tx,contract_main_active_days,sender_block_involved,sender_tx_count,sender_block_per_tx,sender_main_active_days,contract_interact,add_feat_hash,sender_tx_count_call_contract,sender_days_call_contract,trace_amt,distinct_sender_in_contract,contract_lifetime_days,contract_lifetime_block,distinct_contract_sender_called,sender_lifetime_days,sender_lifetime_block,contract_involved_amt,max_breadth,depth,distinct_was_called_in_sample,distinct_sender_call_in_sample
0xcf4113615b28092a36158677d4f06b933c64a87bb847cd177230a7f047c02f0d,1,0x292911493941e9602868c632eb38fcce0565678c,0xdef1c0ded9bec7f1a1670819833240f027b25eff,2021-06-03 23:55:23.000000 UTC,174958,34000000000,2461342,156382,0,296,,370618,487349,0.76047760434514078,314,275,302,0.91059602649006621,60,6,0xcf4113615b28092a36158677d4f06b933c64a87bb847cd177230a7f047c02f0d,77,31,10,104951,331,2149168,44,142,927727,7,3,5,2,3
0xf8b66d1a8005659c497b87f24337147d27fe711083a1c4d8806acd11b466fa9b,2,0xd2c82f2e5fa236e114a81173e375a73664610998,0x8d1f2ebfaccf1136db76fdd1b86f1dede2d23852,2021-06-03 23:55:23.000000 UTC,500000,39215000000,3938031,57609,0,628700,,127617,346986,0.36778717296951463,541,169593,628794,0.26971154304907491,564,4,0xf8b66d1a8005659c497b87f24337147d27fe711083a1c4d8806acd11b466fa9b,284640,499,7,2,604,3860608,21,721,4612173,6,1,4,1,1
0xdc19f2efa4e5f04bbcbc8cd8b9880b9716435309a234629c23d3560db8ec1d3a,2,0xa1ae13999df5740b709af82a727980c113a2527f,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2021-06-03 23:55:23.000000 UTC,218817,31000000000,13959365,174070,0,3624,,2249974,39594715,0.056825109108627252,364,3434,3658,0.93876435210497544,240,18,0xdc19f2efa4e5f04bbcbc8cd8b9880b9716435309a234629c23d3560db8ec1d3a,1059,163,14,2059989,363,2356116,468,448,2906266,8,4,3,1,3
0xd6c8134da5e5600d194f42d339aa271a1c8356ec6135ca71e74c07f476795fc7,1,0xd2f46c5eec8d6d3415692ae51c03d46a6b844073,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:55:23.000000 UTC,99262,33000000000,4768239,50637,0,21,,2925780,10655088,0.27458994238245615,992,25,25,1.0,12,167,0xd6c8134da5e5600d194f42d339aa271a1c8356ec6135ca71e74c07f476795fc7,3,3,2,3745269,1035,6482106,10,404,2620892,3,0,1,1,1
0x4ee6a248241f1f664840ec4817141a1372797e38476f862952e3a279563c61fa,3,0x70ebd7935ca8cab203169bc09adb8e860aff9815,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2021-06-03 23:55:23.000000 UTC,259657,31000000000,9010495,178653,0,48,,2249974,39594715,0.056825109108627252,364,51,51,1.0,23,16,0x4ee6a248241f1f664840ec4817141a1372797e38476f862952e3a279563c61fa,20,15,18,2059989,363,2356116,6,197,1283405,8,6,3,2,5
0x0697a792d8b4a3041c4653f0ec3b702fc6e2baa7adbc3a98c36e08dfdf876503,1,0x60862de5cde52b7cfc0701adba14a5e7955b1f8c,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:55:23.000000 UTC,99244,34000000000,2754411,50625,0,193,,2925780,10655088,0.27458994238245615,992,233,245,0.95102040816326527,37,168,0x0697a792d8b4a3041c4653f0ec3b702fc6e2baa7adbc3a98c36e08dfdf876503,1,1,2,3745269,1035,6482106,43,94,613384,3,0,1,1,1
0x5c207f2a37606df67ed188133696b34d54f22a632ba2cca180527b5a8a55ba78,1,0x375c1dc69f05ff526498c8aca48805eec52861d5,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:55:23.000000 UTC,60420,34000000000,2304960,40147,0,3,,2925780,10655088,0.27458994238245615,992,5,5,1.0,2,169,0x5c207f2a37606df67ed188133696b34d54f22a632ba2cca180527b5a8a55ba78,2,1,2,3745269,1035,6482106,3,16,103413,3,0,1,1,1
0x08ce0c401442820449c31046c1633e0080cbd9876e0f677dfee596dede737852,1,0x48c04ed5691981c42154c6167398f95e8f38a7ff,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:55:23.000000 UTC,180000,34000000000,6772723,48525,0,45558,,2925780,10655088,0.27458994238245615,992,27553,45570,0.60463023919245118,22,166,0x08ce0c401442820449c31046c1633e0080cbd9876e0f677dfee596dede737852,3654,22,2,3745269,1035,6482106,119,21,138472,3,0,1,1,1
0x957ccb51ae44a865ff0609169c3c9f06252800bcbc1244af37f2b37127fe39c4,1,0xd2c82f2e5fa236e114a81173e375a73664610998,0xd1669ac6044269b59fa12c5822439f609ca54f41,2021-06-03 23:55:23.000000 UTC,219494,33000000000,3336413,118337,0,628692,,73172,181085,0.40407543418836456,505,169593,628794,0.26971154304907491,564,3,0x957ccb51ae44a865ff0609169c3c9f06252800bcbc1244af37f2b37127fe39c4,181077,505,3,8,604,3860534,21,721,4612173,4,0,2,1,1
0x6cc29f4022e710f26e0cb2a6816c5a83170488fdc670d1d8cefc51dd9cb591fd,2,0xd2c82f2e5fa236e114a81173e375a73664610998,0x8d1f2ebfaccf1136db76fdd1b86f1dede2d23852,2021-06-03 23:55:23.000000 UTC,500000,39100000000,3730443,57609,0,628697,,127617,346986,0.36778717296951463,541,169593,628794,0.26971154304907491,564,5,0x6cc29f4022e710f26e0cb2a6816c5a83170488fdc670d1d8cefc51dd9cb591fd,284640,499,7,2,604,3860608,21,721,4612173,6,1,4,1,1
0xbe933e23f8aa75f00a3febb3cb6bd3e56497f5146a288702047ccc76f9802c9e,2,0xd2c82f2e5fa236e114a81173e375a73664610998,0x8d1f2ebfaccf1136db76fdd1b86f1dede2d23852,2021-06-03 23:55:23.000000 UTC,500000,39100000000,3880422,57609,0,628699,,127617,346986,0.36778717296951463,541,169593,628794,0.26971154304907491,564,3,0xbe933e23f8aa75f00a3febb3cb6bd3e56497f5146a288702047ccc76f9802c9e,284640,499,7,2,604,3860608,21,721,4612173,6,1,4,1,1
0xe4c7eb2be4db81468bedfc069fbf624af8e0b6f11bf44e201aea6c19ff485185,2,0x89b80d138ba4c9839f3b1f7c097d91427bbb8d13,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2021-06-03 23:55:23.000000 UTC,205918,34000000000,2913315,158904,0,155,,2249974,39594715,0.056825109108627252,364,163,166,0.98192771084337349,31,17,0xe4c7eb2be4db81468bedfc069fbf624af8e0b6f11bf44e201aea6c19ff485185,85,23,14,2059989,363,2356116,44,65,422264,8,4,3,1,3
0x95d2230734aacb1aaeefe9fb715bc709719cb098728f2cd8261c1c7ea55a2b96,1,0x86e815dfa332937eed419d045babeb305df38335,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:55:18.000000 UTC,97584,38000000000,5339200,33525,0,2,,2925779,10655084,0.27458995161370853,992,4,4,1.0,3,162,0x95d2230734aacb1aaeefe9fb715bc709719cb098728f2cd8261c1c7ea55a2b96,2,2,2,3745268,1035,6482105,2,39,252828,3,0,1,1,1
0xb4952c7cf14e4cac8501baec24003029c0ad78d915ec5c20ace39eb8d87c1d3c,1,0xae2d4617c862309a3d75a0ffb358c7a5009c673f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:55:18.000000 UTC,500000,37851000000,5981493,65613,0,216577,,2925779,10655084,0.27458995161370853,992,140739,216583,0.64981554415628184,515,165,0xb4952c7cf14e4cac8501baec24003029c0ad78d915ec5c20ace39eb8d87c1d3c,102426,514,2,3745268,1035,6482105,2,514,3337031,3,0,1,1,1
0x941c55066723dc88e37a3c01d715c6aa78e7b9354de4a6e85f5bfb3a23672a9c,1,0x503828976d22510aad0201ac7ec88293211d23da,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:55:18.000000 UTC,250000,38000000000,2911237,48525,0,204413,,2925779,10655084,0.27458995161370853,992,97084,205137,0.47326420879704784,38,164,0x941c55066723dc88e37a3c01d715c6aa78e7b9354de4a6e85f5bfb3a23672a9c,123941,36,2,3745268,1035,6482105,731,37,239518,3,0,1,1,1
0x00fee9e49e6dcf2790c311bcc18ac8e528e47dcd4f78a5074faf2c7bb9a1f3df,1,0xae2d4617c862309a3d75a0ffb358c7a5009c673f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:55:18.000000 UTC,500000,37851000000,5915880,65625,0,216576,,2925779,10655084,0.27458995161370853,992,140739,216583,0.64981554415628184,515,160,0x00fee9e49e6dcf2790c311bcc18ac8e528e47dcd4f78a5074faf2c7bb9a1f3df,102426,514,2,3745268,1035,6482105,2,514,3337031,3,0,1,1,1
0x5971a30bbb285b91754d3fdc9b6e531abdb4929870ca89b1b5860fa5058a335f,1,0xae2d4617c862309a3d75a0ffb358c7a5009c673f,0xa24787320ede4cc19d800bf87b41ab9539c4da9d,2021-06-03 23:55:18.000000 UTC,500000,37851000000,5850255,61244,0,216575,,323494,511359,0.63261622460932532,598,140739,216583,0.64981554415628184,515,1,0x5971a30bbb285b91754d3fdc9b6e531abdb4929870ca89b1b5860fa5058a335f,114152,514,7,44,597,3818828,2,514,3337031,8,0,6,1,2
0xb2cb95f42fe3e0c9f01458ec2534eb49a5f6a890c6b1343d59b718d279b2b6ab,1,0x92742ff35a22c8611343dc1459308443c0d4ce96,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:55:18.000000 UTC,146027,38000000000,3589116,33513,0,1,,2925779,10655084,0.27458995161370853,992,2,2,1.0,2,163,0xb2cb95f42fe3e0c9f01458ec2534eb49a5f6a890c6b1343d59b718d279b2b6ab,2,2,2,3745268,1035,6482105,1,2,13812,3,0,1,1,1
0x32134d23337cfeddcf40016ea4c8059c33e0d86441e73f05bbe9a96a36bb9538,1,0x7abe0ce388281d2acf297cb089caef3819b13448,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:55:18.000000 UTC,76536,45500000000,2552821,48513,0,51617,,2925779,10655084,0.27458995161370853,992,50811,57680,0.88091192787794725,383,161,0x32134d23337cfeddcf40016ea4c8059c33e0d86441e73f05bbe9a96a36bb9538,15055,337,2,3745268,1035,6482105,7269,415,2695160,3,0,1,1,1
0x3235484aaa9a0ac3a1a9c84a04374a03cd9e3a9e4d20cadb13e4794047bf7001,1,0xa1d8d972560c2f8144af871db508f0b0b10a3fbf,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:54:43.000000 UTC,146027,47000000000,5929442,65637,0,1146198,,2925778,10655078,0.27459001238658226,992,540341,1745949,0.30948269393894096,247,157,0x3235484aaa9a0ac3a1a9c84a04374a03cd9e3a9e4d20cadb13e4794047bf7001,42869,235,2,3745268,1035,6482104,206512,246,1601950,3,0,1,1,1
0xfa79c369969d1a66e0efe3a6a651536eeb068d548bb1f8848b8615b48777fc1e,1,0x7abe0ce388281d2acf297cb089caef3819b13448,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:54:43.000000 UTC,97395,45500000000,8395661,65625,0,51615,,2925778,10655078,0.27459001238658226,992,50810,57677,0.88094040952199315,383,158,0xfa79c369969d1a66e0efe3a6a651536eeb068d548bb1f8848b8615b48777fc1e,15054,337,2,3745268,1035,6482104,7269,415,2695159,3,0,1,1,1
0x3e0ce949a0621f887890ad67857146eacb65e45272373bca79419c3794c8faf9,5,0x1e381edd8236fe7b6596beb4ddde298cf7009ae0,0xdef1c0ded9bec7f1a1670819833240f027b25eff,2021-06-03 23:54:43.000000 UTC,455041,39000000000,11719899,347805,0,321,,370616,487347,0.760476621380659,314,317,327,0.96941896024464835,60,5,0x3e0ce949a0621f887890ad67857146eacb65e45272373bca79419c3794c8faf9,38,23,46,104951,331,2149166,54,162,1052295,16,5,8,1,4
0xff4be198638428e5a109eadcc32badefaabe30ca3187bab1fb81d23c66fa9c3d,1,0x0d14238a289cbed02e463e4029c2de16165854bd,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:54:43.000000 UTC,80544,38000000000,14139122,33537,0,27,,2925778,10655078,0.27459001238658226,992,56,56,1.0,21,159,0xff4be198638428e5a109eadcc32badefaabe30ca3187bab1fb81d23c66fa9c3d,11,9,2,3745268,1035,6482104,4,35,228511,3,0,1,1,1
0xddc73c55d0909a8f39d0aba06455e93c80dc6e75375ecb692797cf493a2d6033,5,0xca9ba74ee20917211ef646ac51accc287f27538b,0xd0dc4cc10fcf3fee2bf5310c0e4e097b60f097d3,2021-06-03 23:54:40.000000 UTC,627982,32000000000,9319768,528796,100000000000000000,675,,73,73,1.0,19,646,686,0.94169096209912539,175,1,0xddc73c55d0909a8f39d0aba06455e93c80dc6e75375ecb692797cf493a2d6033,1,1,56,44,22,145797,200,715,4573682,18,13,7,1,10
0xc387e394f4ae280b1f053f926903de8e2c5545596dc4976e2e9fd61a7694db71,1,0xe53a083976e052334c61975e83e77467f0917249,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:54:40.000000 UTC,73170,33000000000,7406565,33513,0,396,,2925777,10655075,0.27458999584704941,992,418,432,0.96759259259259256,126,154,0xc387e394f4ae280b1f053f926903de8e2c5545596dc4976e2e9fd61a7694db71,23,15,2,3745268,1035,6482103,96,304,1977632,3,0,1,1,1
0x4db09113b269bb685069535eb3872de4fb6ede8d22bbf1e44c230d4154544d2c,5,0xd66601dc0bfc545153e60b3040767aff2f6a020a,0x97b93bcfe80f3981f8a8925809a771405d7dee86,2021-06-03 23:54:40.000000 UTC,2000000,0,157483,157483,0,58,,74,74,1.0,4,60,60,1.0,4,1,0x4db09113b269bb685069535eb3872de4fb6ede8d22bbf1e44c230d4154544d2c,59,3,32,3,5,35456,1,2,17034,16,5,4,1,8
0x3a4cbea0023a09188ee29383185f3aaf5cbd9d8eb1947c3c55873d2bec9ed895,1,0x375c1dc69f05ff526498c8aca48805eec52861d5,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:54:40.000000 UTC,90744,33000000000,7850529,60047,0,2,,2925777,10655075,0.27458999584704941,992,4,4,1.0,2,156,0x3a4cbea0023a09188ee29383185f3aaf5cbd9d8eb1947c3c55873d2bec9ed895,1,1,2,3745268,1035,6482103,3,16,103410,3,0,1,1,1
0x600c0474013a0c135bbfbf519bede7999ce5c3e1396bd3961fc7b456b332e162,1,0x155ddac174dc33a1c7054b90ae8c31228776d147,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:54:40.000000 UTC,60760,32000000000,8790972,60311,0,775,,2925777,10655075,0.27458999584704941,992,711,781,0.910371318822023,178,155,0x600c0474013a0c135bbfbf519bede7999ce5c3e1396bd3961fc7b456b332e162,39,28,2,3745268,1035,6482103,201,495,3216723,3,0,1,1,1
0xbfcd36e47472f7ccf6c7bca38c891de8a950cac2a9d209ed558c94491dcf0ec6,1,0x8c1194174ab1cf585d5189e3a6aa52cc9bae78e4,0x4ddc2d193948926d02f9b1fe9e1daa0718270ed5,2021-06-03 23:54:40.000000 UTC,612020,33000000000,5295114,491237,0,1655,,186060,213631,0.87094101511484756,756,1750,1831,0.9557618787547788,75,1,0xbfcd36e47472f7ccf6c7bca38c891de8a950cac2a9d209ed558c94491dcf0ec6,313,70,44,81853,758,4853807,21,78,508028,26,19,6,2,3
0xcd5e331a2b2f748974bb860cb9545934ae154b438cddab6c34233c840f306251,2,0x101c2cab64ff7ffa38e1d66a2752b499bb6d6b54,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2021-06-03 23:54:40.000000 UTC,259018,33000000000,6241643,175697,0,66,,2249971,39594640,0.05682514097867792,364,76,78,0.97435897435897434,47,15,0xcd5e331a2b2f748974bb860cb9545934ae154b438cddab6c34233c840f306251,17,12,14,2059983,363,2356113,33,314,2045614,8,4,3,1,3
0x34b1aaf96541d51282ed1d81523e2796cdc22891f99f130ff428fc93c02db228,43,0xcc9f2bdbd4802087f682452e2f390e754d4ad02e,0x111111125434b319222cdbf8c261674adb56f3ae,2021-06-03 23:54:19.000000 UTC,4143372,34100000000,12520838,3243839,0,381,,444996,693795,0.64139407173588736,212,364,389,0.93573264781491006,47,1,0x34b1aaf96541d51282ed1d81523e2796cdc22891f99f130ff428fc93c02db228,134,13,358,139885,211,1373771,33,181,1176830,55,10,12,1,3
0xb9b3dc83ca0fed07a668e845c3d7c81f0247ed25c98379751d376a5c5d6735c6,1,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:54:19.000000 UTC,207128,42000000000,2402163,65613,0,87046,,2925776,10655072,0.27458997930750728,992,29462,87073,0.33835976709198029,11,150,0xb9b3dc83ca0fed07a668e845c3d7c81f0247ed25c98379751d376a5c5d6735c6,8491,10,2,3745267,1035,6482102,42754,10,68185,3,0,1,1,1
0x67c97358340c0e2f06dca0a8a26196e8e9d0c88819be06ec1acacd7a6a061a3a,1,0x503828976d22510aad0201ac7ec88293211d23da,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:54:19.000000 UTC,250000,38000000000,4751909,65601,0,204411,,2925776,10655072,0.27458997930750728,992,97083,205134,0.4732662552282898,38,151,0x67c97358340c0e2f06dca0a8a26196e8e9d0c88819be06ec1acacd7a6a061a3a,123940,36,2,3745267,1035,6482102,731,37,239515,3,0,1,1,1
0x5eb0f676b147e033321c66c381c782778356ca1d4085bff2d7f45c800fd344f8,1,0x6890334678ec140ea6bb55b04dec4b376fb2bd6e,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:54:19.000000 UTC,97560,38000000000,6282774,33513,0,0,,2925776,10655072,0.27458997930750728,992,2,2,1.0,2,152,0x5eb0f676b147e033321c66c381c782778356ca1d4085bff2d7f45c800fd344f8,1,1,2,3745267,1035,6482102,1,0,0,3,0,1,1,1
0x397aaaf4393e7290b2ed4972a0f1cec680ee78181c7667dbca5d2c920318c977,1,0x503828976d22510aad0201ac7ec88293211d23da,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:54:19.000000 UTC,250000,38000000000,5307254,65613,0,204412,,2925776,10655072,0.27458997930750728,992,97083,205134,0.4732662552282898,38,148,0x397aaaf4393e7290b2ed4972a0f1cec680ee78181c7667dbca5d2c920318c977,123940,36,2,3745267,1035,6482102,731,37,239515,3,0,1,1,1
0x3b93cc9cafbdcce3217751e4f5d6f07734b4166e0d511d530e728ec2430a9ae7,1,0x71660c4005ba85c37ccec55d0c4493e66fe775d3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:54:19.000000 UTC,250000,38000000000,6415508,48525,0,141623,,2925776,10655072,0.27458997930750728,992,77480,142090,0.54528819762122593,38,153,0x3b93cc9cafbdcce3217751e4f5d6f07734b4166e0d511d530e728ec2430a9ae7,126087,36,2,3745267,1035,6482102,579,36,234457,3,0,1,1,1
0x0793d56172f05637c4365975b73461f525fde75c945fddbc243b84ae076533b8,1,0xf5db6bc85de07a92bcdc47aa7044dc37e922952d,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:54:19.000000 UTC,97584,38000000000,5611807,33525,0,2,,2925776,10655072,0.27458997930750728,992,5,5,1.0,5,147,0x0793d56172f05637c4365975b73461f525fde75c945fddbc243b84ae076533b8,3,3,2,3745267,1035,6482102,1,10,69844,3,0,1,1,1
0xb6f6859c8aa782997085bb7b0d2e49bd2cca17fe32286ff7eabb7abe39587335,1,0x2643edea112fea89826003ad5723cd4e0a693e37,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:54:19.000000 UTC,99226,37400000000,6843388,50613,0,0,,2925776,10655072,0.27458997930750728,992,2,2,1.0,1,149,0xb6f6859c8aa782997085bb7b0d2e49bd2cca17fe32286ff7eabb7abe39587335,1,1,2,3745267,1035,6482102,1,0,0,3,0,1,1,1
0xf4422cf8abdab0511756281f85ee592887af16a4aa0340e2ad045311730c5ef5,1,0xfc8878141d07f27d4c5984a00b951ef515ccd37e,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:53:46.000000 UTC,73206,44000000000,3711923,48537,0,33,,2925775,10655065,0.27459006585131107,992,38,40,0.95,17,137,0xf4422cf8abdab0511756281f85ee592887af16a4aa0340e2ad045311730c5ef5,5,5,2,3745265,1035,6482101,12,39,257421,3,0,1,1,1
0x950e77b6dc6d844d1450cf9114e57030e4607fd0b11298997fedc527c853ec56,1,0x71660c4005ba85c37ccec55d0c4493e66fe775d3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:53:46.000000 UTC,250000,38000000000,8435353,65601,0,141618,,2925775,10655065,0.27459006585131107,992,77479,142089,0.54528499743118752,38,144,0x950e77b6dc6d844d1450cf9114e57030e4607fd0b11298997fedc527c853ec56,126086,36,2,3745265,1035,6482101,579,36,234456,3,0,1,1,1
0x4765fb042dd5b5c687e025a58019495bc0cf375f40d132e00fc56d0f5d1a5782,1,0x71660c4005ba85c37ccec55d0c4493e66fe775d3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:53:46.000000 UTC,250000,38000000000,6762656,48513,0,141616,,2925775,10655065,0.27459006585131107,992,77479,142089,0.54528499743118752,38,138,0x4765fb042dd5b5c687e025a58019495bc0cf375f40d132e00fc56d0f5d1a5782,126086,36,2,3745265,1035,6482101,579,36,234456,3,0,1,1,1
0xd60a1d0fe6ef2deca3e8c2424c12402fada6f6f86999e3547c8d1ab90ffe7d97,1,0x79519069d8b4811f8fec411bc8c0214dc3d9e6d8,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:53:46.000000 UTC,97608,38000000000,8264543,33537,0,0,,2925775,10655065,0.27459006585131107,992,2,2,1.0,1,143,0xd60a1d0fe6ef2deca3e8c2424c12402fada6f6f86999e3547c8d1ab90ffe7d97,1,1,2,3745265,1035,6482101,1,0,0,3,0,1,1,1
0x9d98b371eb33704ad28daa8cab184fdd9bf0abaa90e4cb9cf4c8de1b486d19a9,1,0x503828976d22510aad0201ac7ec88293211d23da,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:53:46.000000 UTC,250000,38000000000,9660317,48513,0,204410,,2925775,10655065,0.27459006585131107,992,97082,205132,0.47326599457910029,38,141,0x9d98b371eb33704ad28daa8cab184fdd9bf0abaa90e4cb9cf4c8de1b486d19a9,123938,36,2,3745265,1035,6482101,731,37,239514,3,0,1,1,1
0xd5f8a25288c9ff5c21d5c3c2f4c7e393924ef73f87326cee79292a2574495600,1,0x71660c4005ba85c37ccec55d0c4493e66fe775d3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:53:46.000000 UTC,250000,38000000000,10114468,48525,0,141622,,2925775,10655065,0.27459006585131107,992,77479,142089,0.54528499743118752,38,140,0xd5f8a25288c9ff5c21d5c3c2f4c7e393924ef73f87326cee79292a2574495600,126086,36,2,3745265,1035,6482101,579,36,234456,3,0,1,1,1
0x741911624150d2810006af189c75b02cfa7435759b3fd9f7a695a01c3901f02a,1,0x71660c4005ba85c37ccec55d0c4493e66fe775d3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:53:46.000000 UTC,250000,38000000000,7030096,48525,0,141617,,2925775,10655065,0.27459006585131107,992,77479,142089,0.54528499743118752,38,146,0x741911624150d2810006af189c75b02cfa7435759b3fd9f7a695a01c3901f02a,126086,36,2,3745265,1035,6482101,579,36,234456,3,0,1,1,1
0xd5e3369208c051ff1238d159d04c9be17f29fde7ffff0fd48fab072b79d8801a,2,0xc428a5eec605fda02af8083ad1928b669b81957c,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,2021-06-03 23:53:46.000000 UTC,221646,50000000000,2501189,193177,0,960,,839637,1478173,0.56802349927917772,271,974,988,0.98582995951417007,135,3,0xd5e3369208c051ff1238d159d04c9be17f29fde7ffff0fd48fab072b79d8801a,1,1,14,134008,272,1770222,126,705,4514131,8,4,3,1,3
0x686b007611d652b49253dae91b534348d793244bfebea48148c21be693aee920,1,0x71660c4005ba85c37ccec55d0c4493e66fe775d3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:53:46.000000 UTC,250000,38000000000,9955727,65625,0,141621,,2925775,10655065,0.27459006585131107,992,77479,142089,0.54528499743118752,38,142,0x686b007611d652b49253dae91b534348d793244bfebea48148c21be693aee920,126086,36,2,3745265,1035,6482101,579,36,234456,3,0,1,1,1
0xdf1b187e060ce12c6e80997ed7531d2e50e92699ce4b2fc1342b9012de616576,1,0x71660c4005ba85c37ccec55d0c4493e66fe775d3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:53:46.000000 UTC,250000,38000000000,9105405,65613,0,141619,,2925775,10655065,0.27459006585131107,992,77479,142089,0.54528499743118752,38,139,0xdf1b187e060ce12c6e80997ed7531d2e50e92699ce4b2fc1342b9012de616576,126086,36,2,3745265,1035,6482101,579,36,234456,3,0,1,1,1
0x0443dc5f980ad708b1d2e550abf08e80dc9a5a16e086b375aa77f88f84a2d68d,2,0x61e01cca320fd39f44236f52c1c5ccd450667d0b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,2021-06-03 23:53:46.000000 UTC,237691,80000000000,1544806,200040,0,52,,2249969,39594590,0.056825162225445446,364,55,55,1.0,2,14,0x0443dc5f980ad708b1d2e550abf08e80dc9a5a16e086b375aa77f88f84a2d68d,39,2,14,2059978,363,2356111,14,1,8065,8,4,3,1,3
0x20688be81e03b6bd51637d10a6957b40e57a6179433f550b7f63f85f3d1aec9b,1,0x71660c4005ba85c37ccec55d0c4493e66fe775d3,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2021-06-03 23:53:46.000000 UTC,250000,38000000000,9171030,65625,0,141620,,2925775,10655065,0.27459006585131107,992,77479,142089,0.54528499743118752,38,145,0x20688be81e03b6bd51637d10a6957b40e57a6179433f550b7f63f85f3d1aec9b,126086,36,2,3745265,1035,6482101,579,36,234456,3,0,1,1,1
0xb68fc09b4fdd2f46dcae1a35eb780218d2e36e5902383f377385e35fd52f240e,1,0x55fe002aeff02f77364de339a1292923a15844b8,0x5392bd00571157fa11103b0ee6d492c9563a6799,2021-06-03 23:53:46.000000 UTC,100000,49500000000,3108122,39023,0,150038,,7750,7750,1.0,185,91098,150089,0.6069598704768504,983,1,0xb68fc09b4fdd2f46dcae1a35eb780218d2e36e5902383f377385e35fd52f240e,7749,185,3,2,209,1361332,1419,997,6256232,4,0,2,1,1
0xf0570148b0a44cd6f258892f30910a7fe9535d3f6e542c7b88fbbb59afb20ad6,2,0xa770070f4b18eb61a7cc282da3ea5d405b3abf4c,0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,2021-06-03 23:53:44.000000 UTC,221573,37000000000,2149894,182551,0,2847,,839636,1478170,0.5680239755914408,271,2843,2921,0.97329681615884966,357,2,0xf0570148b0a44cd6f258892f30910a7fe9535d3f6e542c7b88fbbb59afb20ad6,21,14,14,134007,272,1770221,529,528,3414320,8,4,3,1,3
